,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,CLE,NBA,SF,78,2225,,,86%,13%,,-5.0,-0.5,58,33,71,34,100,0,259,18,53
2001-02,28,CLE,NBA,SF,71,2312,,1%,83%,16%,,-3.0,+1.7,52,46,68,28,111,0,334,21,63
2003-04,30,TOR,NBA,SF,33,518,,,84%,16%,,-8.2,-5.6,14,10,24,10,12,0,60,3,7
2004-05,31,TOR,NBA,SF,62,918,,7%,84%,9%,,+2.6,+5.3,25,12,40,11,29,0,106,4,10
2005-06,32,NJN,NBA,SF,57,576,,2%,66%,32%,,-5.7,-8.3,6,6,38,3,19,2,31,1,2
Career,,,NBA,,301,6549,,2%,83%,15%,,-3.6,0.0,155,107,241,86,271,2,790,47,135
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,149,4537,,1%,85%,15%,,-4.0,+0.7,110,79,139,62,211,0,593,39,116
2 seasons,,TOR,NBA,,95,1436,,4%,84%,12%,,-1.3,+1.4,39,22,64,21,41,0,166,7,17
1 season,,NJN,NBA,,57,576,,2%,66%,32%,,-5.7,-8.3,6,6,38,3,19,2,31,1,2
