,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1994-95,21,LAC,NBA,,12,25,4,8,11,23,9,10,8,8,13,7,4,4,6,6,30,24.7
1995-96,22,LAC,NBA,,9,17,4,4,9,14,6,7,5,8,10,6,4,5,6,5,22,19.6
1996-97,23,LAC,NBA,32:34,11,15,2,4,11,14,9,9,6,8,11,6,4,3,4,6,24,21.3
1997-98,24,LAC,NBA,53:45,14,20,3,8,11,17,8,12,7,10,17,7,6,4,6,6,32,30.0
1998-99,25,LAC,NBA,51:01,12,23,5,7,12,22,8,11,5,8,11,6,4,2,5,6,30,20.5
1999-00,26,CLE,NBA,47:30,15,27,3,5,14,22,9,11,7,11,16,7,4,2,6,6,38,28.9
2000-01,27,CLE,NBA,43:50,10,22,3,6,9,19,9,11,5,10,11,6,5,2,6,5,30,26.1
2001-02,28,CLE,NBA,44:39,16,23,6,10,13,19,9,9,5,13,16,7,4,3,7,6,40,32.7
2003-04,30,TOR,NBA,33:13,6,15,2,5,5,12,5,5,3,7,7,5,2,1,5,5,15,11.0
2004-05,31,TOR,NBA,28:25,6,12,4,6,5,9,7,8,3,6,8,3,3,1,3,5,18,17.3
2005-06,32,NJN,NBA,34:35,6,11,2,6,4,8,5,6,4,8,8,1,3,1,2,4,19,16.8
Career,,,,53:45,16,27,6,10,14,23,9,12,8,13,17,7,6,5,7,6,40,32.7
5 Seasons,,LAC,NBA,53:45,14,25,5,8,12,23,9,12,8,10,17,7,6,5,6,6,32,30.0
3 Seasons,,CLE,NBA,47:30,16,27,6,10,14,22,9,11,7,13,16,7,5,3,7,6,40,32.7
2 Seasons,,TOR,NBA,33:13,6,15,4,6,5,12,7,8,3,7,8,5,3,1,5,5,18,17.3
1 Season,,NJN,NBA,34:35,6,11,2,6,4,8,5,6,4,8,8,1,3,1,2,4,19,16.8
