Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1966-67,25,NYK,NBA,SG,19,192,11.6,0.422,0.328,NA,NA,NA,8.9,NA,-0.2,0.1,-0.2,-0.042
1967-68,26,TOT,NBA,SG,69,1182,12.8,0.477,0.353,NA,NA,NA,15.7,NA,0.6,1,1.6,0.065
1967-68,26,NYK,NBA,SG,31,426,9.5,0.411,0.333,NA,NA,NA,14,NA,-0.5,0.4,-0.1,-0.01
1967-68,26,LAL,NBA,SG,38,756,14.6,0.512,0.364,NA,NA,NA,16.7,NA,1.1,0.6,1.7,0.107
1968-69,27,LAL,NBA,SG,81,1690,8.8,0.484,0.339,NA,NA,NA,11.8,NA,1,1.2,2.2,0.063
1969-70,28,MIL,NBA,SG,77,1331,14,0.514,0.292,NA,NA,NA,20.9,NA,1.4,1.3,2.7,0.098
1970-71,29,TOT,NBA,SG,51,652,10.2,0.413,0.349,NA,NA,7.2,16.4,NA,-0.8,0.6,-0.3,-0.019
1970-71,29,BUF,NBA,SG,15,203,9.9,0.375,0.245,NA,NA,7.8,17.2,NA,-0.6,0.1,-0.4,-0.103
1970-71,29,PHI,NBA,SG,36,449,10.3,0.435,0.411,NA,NA,6.9,16.1,NA,-0.3,0.4,0.2,0.019
Career,NA,,NBA,,297,5047,11.4,0.476,0.331,NA,NA,7.2,15.6,NA,2,4.2,6.1,0.058
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,119,2446,10.6,0.496,0.349,NA,NA,NA,13.3,NA,2.1,1.8,3.9,0.077
1 season,NA,MIL,NBA,,77,1331,14,0.514,0.292,NA,NA,NA,20.9,NA,1.4,1.3,2.7,0.098
2 seasons,NA,NYK,NBA,,50,618,10.1,0.416,0.331,NA,NA,NA,12.4,NA,-0.7,0.5,-0.3,-0.02
1 season,NA,PHI,NBA,,36,449,10.3,0.435,0.411,NA,NA,6.9,16.1,NA,-0.3,0.4,0.2,0.019
1 season,NA,BUF,NBA,,15,203,9.9,0.375,0.245,NA,NA,7.8,17.2,NA,-0.6,0.1,-0.4,-0.103
