Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1966-67,25,NYK,NBA,SG,4,NA,112,10,23.5,0.425,1.9,3.9,0.5,7.7,5.1,5.1,21.9
1967-68,26,LAL,NBA,SG,15,NA,257,5,11.6,0.434,2.7,4.9,0.543,4.9,2.2,5.7,12.7
1968-69,27,LAL,NBA,SG,5,NA,20,3.6,7.2,0.5,0,1.8,0,5.4,5.4,7.2,7.2
1969-70,28,MIL,NBA,SG,10,NA,208,5.9,15.2,0.386,3.5,4.2,0.833,6.1,6.4,4.7,15.2
1970-71,29,PHI,NBA,SG,1,NA,9,8,16,0.5,12,16,0.75,0,4,4,28
Career,NA,,NBA,,35,NA,606,6.2,15,0.417,2.9,4.5,0.632,5.8,4.3,5.3,15.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,20,NA,277,4.9,11.3,0.437,2.5,4.7,0.528,4.9,2.5,5.8,12.3
1 season,NA,MIL,NBA,,10,NA,208,5.9,15.2,0.386,3.5,4.2,0.833,6.1,6.4,4.7,15.2
1 season,NA,NYK,NBA,,4,NA,112,10,23.5,0.425,1.9,3.9,0.5,7.7,5.1,5.1,21.9
1 season,NA,PHI,NBA,,1,NA,9,8,16,0.5,12,16,0.75,0,4,4,28
