Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1966-67,25,NYK,NBA,SG,19,NA,192,8.2,21.7,0.379,4.5,7.1,0.632,9,2.3,7.3,21
1967-68,26,TOT,NBA,SG,69,NA,1182,6.8,15.4,0.442,3.4,5.5,0.62,5.9,4.3,5.2,17
1967-68,26,NYK,NBA,SG,31,NA,426,5.5,15,0.367,3.1,5,0.627,7,3.9,5.7,14.1
1967-68,26,LAL,NBA,SG,38,NA,756,7.6,15.7,0.482,3.5,5.7,0.617,5.3,4.5,5,18.7
1968-69,27,LAL,NBA,SG,81,NA,1690,4.5,9.7,0.465,1.8,3.3,0.539,4.6,3.3,4.8,10.8
1969-70,28,MIL,NBA,SG,77,NA,1331,6.6,13.7,0.48,2.7,4,0.682,5,6.1,4.9,15.9
1970-71,29,TOT,NBA,SG,51,NA,652,6.1,15.5,0.391,2.7,5.4,0.49,5.7,4.3,4.3,14.8
1970-71,29,BUF,NBA,SG,15,NA,203,6.4,18.8,0.34,2.8,4.6,0.615,6.2,4.3,3.2,15.6
1970-71,29,PHI,NBA,SG,36,NA,449,5.9,14,0.423,2.6,5.8,0.444,5.5,4.3,4.7,14.4
Career,NA,,NBA,,297,NA,5047,5.9,13.3,0.446,2.6,4.4,0.595,5.3,4.4,4.9,14.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,119,NA,2446,5.4,11.5,0.472,2.3,4,0.573,4.8,3.7,4.8,13.2
1 season,NA,MIL,NBA,,77,NA,1331,6.6,13.7,0.48,2.7,4,0.682,5,6.1,4.9,15.9
2 seasons,NA,NYK,NBA,,50,NA,618,6.3,17.1,0.372,3.6,5.7,0.629,7.6,3.4,6.2,16.3
1 season,NA,PHI,NBA,,36,NA,449,5.9,14,0.423,2.6,5.8,0.444,5.5,4.3,4.7,14.4
1 season,NA,BUF,NBA,,15,NA,203,6.4,18.8,0.34,2.8,4.6,0.615,6.2,4.3,3.2,15.6
