Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1966-67,25,NYK,NBA,SG,4,112,15.4,0.434,0.164,NA,NA,NA,22.7,NA,0,0.1,0.1,0.034
1967-68,26,LAL,NBA,SG,15,257,8.6,0.462,0.422,NA,NA,NA,8,NA,0,0.2,0.2,0.04
1968-69,27,LAL,NBA,SG,5,20,8.2,0.45,0.25,NA,NA,NA,20.7,NA,0,0,0,0.086
1969-70,28,MIL,NBA,SG,10,208,13.2,0.446,0.273,NA,NA,NA,22.7,NA,0,0.1,0,0.011
1970-71,29,PHI,NBA,SG,1,9,22.5,0.608,1,NA,NA,0,17,NA,0.1,0,0.1,0.279
Career,NA,,NBA,,35,606,11.6,0.452,0.302,NA,NA,0,16.3,NA,0,0.4,0.4,0.034
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,20,277,8.6,0.462,0.414,NA,NA,NA,8.9,NA,0,0.2,0.2,0.043
1 season,NA,MIL,NBA,,10,208,13.2,0.446,0.273,NA,NA,NA,22.7,NA,0,0.1,0,0.011
1 season,NA,NYK,NBA,,4,112,15.4,0.434,0.164,NA,NA,NA,22.7,NA,0,0.1,0.1,0.034
1 season,NA,PHI,NBA,,1,9,22.5,0.608,1,NA,NA,0,17,NA,0.1,0,0.1,0.279
