Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1966-67,25,NYK,NBA,SG,4,NA,28,7.8,18.3,0.425,1.5,3,0.5,6,4,4,17
1967-68,26,LAL,NBA,SG,15,NA,17.1,2.4,5.5,0.434,1.3,2.3,0.543,2.3,1.1,2.7,6.1
1968-69,27,LAL,NBA,SG,5,NA,4,0.4,0.8,0.5,0,0.2,0,0.6,0.6,0.8,0.8
1969-70,28,MIL,NBA,SG,10,NA,20.8,3.4,8.8,0.386,2,2.4,0.833,3.5,3.7,2.7,8.8
1970-71,29,PHI,NBA,SG,1,NA,9,2,4,0.5,3,4,0.75,0,1,1,7
Career,NA,,NBA,,35,NA,17.3,3,7.2,0.417,1.4,2.2,0.632,2.8,2.1,2.5,7.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,20,NA,13.9,1.9,4.4,0.437,1,1.8,0.528,1.9,1,2.3,4.8
1 season,NA,MIL,NBA,,10,NA,20.8,3.4,8.8,0.386,2,2.4,0.833,3.5,3.7,2.7,8.8
1 season,NA,NYK,NBA,,4,NA,28,7.8,18.3,0.425,1.5,3,0.5,6,4,4,17
1 season,NA,PHI,NBA,,1,NA,9,2,4,0.5,3,4,0.75,0,1,1,7
