,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,22,CHI,NBA,SG,78,2237,,74%,26%,,,-11.2,-3.7,56,29,80,8,47,0,369,11,27
2002-03,23,CHI,NBA,SG,82,1999,,92%,7%,,,-10.0,-9.1,49,22,90,6,17,0,343,5,20
2003-04,24,MIN,NBA,SG,81,2264,,78%,22%,,,+7.2,+2.6,23,12,95,4,26,0,291,5,14
2004-05,25,MIN,NBA,SG,82,2068,,78%,22%,,,-1.0,-5.3,37,16,78,6,53,0,280,20,32
2005-06,26,MIN,NBA,SG,77,2514,,71%,27%,1%,,-2.1,+0.1,59,26,79,19,89,12,440,26,42
2006-07,27,MIN,NBA,SG,76,2223,,86%,13%,,,-4.2,+0.2,40,13,74,8,36,7,446,7,23
2007-08,28,TOT,NBA,SG,63,773,1%,84%,15%,,,-7.6,-8.0,8,5,32,4,2,7,100,0,7
2007-08,28,DAL,NBA,SG,37,463,1%,85%,14%,,,-7.4,-14.2,5,5,17,3,1,4,61,0,4
2007-08,28,NJN,NBA,SG,26,310,,83%,17%,,,-7.9,-2.3,3,0,15,1,1,3,39,0,3
2008-09,29,NJN,NBA,SF,53,1094,,15%,80%,6%,,-8.4,-7.9,14,8,43,0,11,6,116,3,4
2009-10,30,NJN,NBA,SF,52,1106,6%,52%,40%,2%,,-16.3,-8.4,14,14,47,1,31,11,114,5,15
Career,,,NBA,,644,16278,1%,74%,25%,1%,,-4.8,-3.4,300,145,618,56,312,43,2499,82,184
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIN,NBA,,316,9069,,78%,21%,,,0.0,-0.5,159,67,326,37,204,19,1457,58,111
2 seasons,,CHI,NBA,,160,4236,,83%,17%,,,-10.6,-6.2,105,51,170,14,64,0,712,16,47
3 seasons,,NJN,NBA,,131,2510,3%,39%,54%,3%,,-11.8,-7.4,31,22,105,2,43,20,269,8,22
1 season,,DAL,NBA,,37,463,1%,85%,14%,,,-7.4,-14.2,5,5,17,3,1,4,61,0,4
