Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,22,CHI,NBA,SG,78,47,2237,6.3,14.9,0.425,1.4,3.9,0.364,4.9,11,0.447,2.1,2.7,0.763,1.5,4.5,6,4.1,1.3,1,2.4,4.4,16.1,NA,99,110
2002-03,23,CHI,NBA,SG,82,53,1999,3.7,10.1,0.367,0.3,1,0.325,3.4,9,0.372,1.1,1.4,0.745,0.9,5.6,6.5,3.9,1.2,1.6,2.1,5.1,8.8,NA,86,107
2003-04,24,MIN,NBA,SG,81,74,2264,4.2,9.1,0.465,0.1,0.3,0.308,4.1,8.8,0.47,1.1,1.5,0.787,1.6,4.5,6.1,3.2,0.9,1.3,1.1,4.8,9.7,NA,107,103
2004-05,25,MIN,NBA,SG,82,51,2068,5.9,12.4,0.474,0,0.3,0.091,5.8,12.1,0.483,2.3,3,0.789,2.1,3.6,5.7,3.3,0.8,0.8,1.7,5.2,14.1,NA,108,111
2005-06,26,MIN,NBA,SG,77,67,2514,6.2,13.2,0.464,0.2,0.5,0.304,6,12.8,0.47,2.8,3.8,0.744,1.8,2.9,4.6,4.4,0.9,0.6,2.7,4.3,15.3,NA,101,109
2006-07,27,MIN,NBA,SG,76,68,2223,5.2,10.5,0.49,0.1,0.6,0.24,5,9.9,0.505,1.7,2.2,0.783,2,3.8,5.8,4.8,0.5,0.6,1.9,3.4,12.2,NA,109,112
2007-08,28,TOT,NBA,SG,63,6,773,3.9,9.2,0.422,0.1,0.6,0.222,3.8,8.6,0.437,0.5,0.7,0.7,1.4,4.3,5.7,2.8,0.9,0.2,1.5,6.2,8.4,NA,93,111
2007-08,28,DAL,NBA,SG,37,6,463,4.3,9.2,0.463,0.1,0.5,0.25,4.1,8.7,0.474,0.1,0.2,0.5,1.3,3.8,5.1,3,1,0.1,1.6,6.3,8.7,NA,97,110
2007-08,28,NJN,NBA,SG,26,0,310,3.4,9.3,0.364,0.2,0.8,0.2,3.2,8.5,0.38,1,1.4,0.75,1.5,5.1,6.6,2.5,0.7,0.3,1.4,5.9,8,NA,89,113
2008-09,29,NJN,NBA,SF,53,31,1094,4.2,9.3,0.45,0.1,0.4,0.25,4.1,8.9,0.459,1,1.2,0.8,2.4,4.7,7.1,2.5,1,0.8,1.5,4.5,9.5,NA,103,114
2009-10,30,NJN,NBA,SF,52,31,1106,4.3,10.4,0.411,0,0.2,0,4.3,10.2,0.421,2.5,3.3,0.754,2.7,4.6,7.2,2.4,0.8,0.4,2.2,4.3,11,NA,94,114
Career,NA,,NBA,,644,428,16278,5.1,11.4,0.445,0.3,1,0.318,4.7,10.4,0.457,1.8,2.3,0.765,1.8,4.2,6,3.7,0.9,0.9,1.9,4.6,12.2,NA,101,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIN,NBA,,316,260,9069,5.4,11.3,0.473,0.1,0.4,0.25,5.2,10.9,0.481,2,2.6,0.77,1.9,3.7,5.5,3.9,0.8,0.8,1.9,4.4,12.8,NA,105,109
2 seasons,NA,CHI,NBA,,160,100,4236,5.1,12.6,0.403,0.9,2.5,0.356,4.2,10,0.415,1.6,2.1,0.757,1.3,5,6.3,4,1.2,1.3,2.3,4.7,12.6,NA,94,108
3 seasons,NA,NJN,NBA,,131,62,2510,4.1,9.8,0.422,0.1,0.4,0.167,4.1,9.4,0.432,1.6,2.1,0.765,2.4,4.7,7.1,2.4,0.9,0.6,1.8,4.6,10,NA,97,114
1 season,NA,DAL,NBA,,37,6,463,4.3,9.2,0.463,0.1,0.5,0.25,4.1,8.7,0.474,0.1,0.2,0.5,1.3,3.8,5.1,3,1,0.1,1.6,6.3,8.7,NA,97,110
