Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,TRH,BAA,NA,60,NA,NA,236,838,0.282,177,288,0.615,NA,59,184,649
1949-50,27,TOT,NBA,NA,8,NA,NA,3,15,0.2,3,5,0.6,NA,3,5,9
1949-50,27,BLB,NBA,NA,3,NA,NA,1,5,0.2,2,3,0.667,NA,1,5,4
1949-50,27,STB,NBA,NA,5,NA,NA,2,10,0.2,1,2,0.5,NA,2,0,5
Career,NA,,TOT,NA,68,NA,NA,239,853,0.28,180,293,0.614,NA,62,189,658
,NA,,BAA,NA,60,NA,NA,236,838,0.282,177,288,0.615,NA,59,184,649
,NA,,NBA,NA,8,NA,NA,3,15,0.2,3,5,0.6,NA,3,5,9
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,TRH,BAA,NA,60,NA,NA,236,838,0.282,177,288,0.615,NA,59,184,649
1 season,NA,STB,NBA,NA,5,NA,NA,2,10,0.2,1,2,0.5,NA,2,0,5
1 season,NA,BLB,NBA,NA,3,NA,NA,1,5,0.2,2,3,0.667,NA,1,5,4
