Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,NA,PTP,ABA,NA,2,27,6.6,0.429,0,0,NA,NA,17.3,4.6,22.2,12,NA,0,0,0,0.023
Career,NA,,ABA,NA,2,27,6.6,0.429,0,0,NA,NA,17.3,4.6,22.2,12,NA,0,0,0,0.023
