Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,22,POR,NBA,SG,79,4,1599,6.5,14.7,0.442,0.7,2.6,0.263,5.8,12.1,0.48,4.4,5.5,0.8,0.6,4.9,5.5,7.5,1.4,0.1,3.5,4.7,18,NA,104,114
2006-07,23,POR,NBA,PG,79,79,2651,6.6,14.5,0.454,1.3,3.7,0.35,5.3,10.8,0.49,5,5.7,0.871,0.4,3.9,4.3,8.5,1.8,0.2,3.8,4.1,19.4,NA,110,112
2007-08,24,POR,NBA,SG,82,16,2229,6.5,15.2,0.431,1.6,4.7,0.342,4.9,10.5,0.47,5.3,6.1,0.867,0.8,5,5.7,7.7,1.5,0,4.4,3.2,19.9,NA,105,110
2008-09,25,IND,NBA,SG,82,53,2716,7.1,15.6,0.453,1.4,4,0.353,5.6,11.6,0.487,4.1,4.8,0.852,0.8,4.2,5.1,6.2,1.6,0.3,3.4,3.3,19.7,NA,107,111
2009-10,26,TOR,NBA,PG,82,43,2243,7.4,15.4,0.481,1.9,4.6,0.412,5.5,10.9,0.511,4.7,5.5,0.842,0.7,4.4,5.1,9.5,1.4,0.1,3.7,3.5,21.4,NA,116,115
2010-11,27,TOT,NBA,SG-PG,83,15,1722,8.1,19.8,0.408,1,3.4,0.306,7.1,16.5,0.429,5.7,6.7,0.85,0.6,4.8,5.4,7.5,1.7,0.2,3.4,3.2,22.9,NA,102,109
2010-11,27,TOR,NBA,PG,13,13,347,7.2,18.2,0.393,0.6,3.6,0.167,6.6,14.6,0.449,6,6.9,0.87,0.9,5.4,6.3,8.8,2.1,0,5.1,3.7,20.9,NA,97,113
2010-11,27,NOH,NBA,SG,70,2,1375,8.3,20.3,0.412,1.1,3.3,0.345,7.2,17,0.425,5.6,6.6,0.845,0.6,4.6,5.2,7.2,1.6,0.2,3,3,23.4,NA,104,108
2011-12,28,NOH,NBA,PG,45,39,1530,9.4,20.7,0.456,1.4,4,0.348,8.1,16.7,0.482,4.6,5.3,0.872,0.8,5.4,6.3,10.1,1.1,0.3,3.8,3.3,24.9,NA,109,108
2012-13,29,GSW,NBA,SG,79,4,2349,8.4,18.5,0.452,1.8,4.4,0.404,6.6,14.1,0.466,3.6,4.3,0.843,0.5,4.8,5.3,9.5,1.3,0.2,3.4,2.9,22.1,NA,110,108
2013-14,30,CLE,NBA,PG,80,31,2252,6.5,16,0.41,1.4,4.2,0.341,5.1,11.7,0.435,2.9,3.4,0.839,0.5,4.6,5.1,7.4,1.3,0.5,3,3,17.4,NA,102,110
2014-15,31,BRK,NBA,PG,80,27,2241,8.3,18.9,0.439,0.9,3.4,0.267,7.4,15.5,0.477,4.6,5.2,0.881,0.4,5.2,5.7,8.6,1.7,0.3,4.4,3.3,22.1,NA,101,109
2015-16,32,BRK,NBA,PG,32,32,1027,6.9,17.6,0.391,1.5,5,0.304,5.3,12.6,0.426,4.9,5.5,0.893,0.4,6.2,6.7,11.6,1.7,0.3,4.6,3.8,20.2,NA,101,112
2016-17,33,NOP,NBA,PG,2,0,33,3,4.5,0.667,0,1.5,0,3,3,1,3,3,1,0,0,0,7.4,3,0,4.5,5.9,8.9,NA,105,110
2017-18,34,NYK,NBA,PG,62,56,1548,6.1,14.2,0.427,0.8,2.8,0.291,5.3,11.4,0.459,2,2.4,0.84,0.7,5.4,6.1,11.1,1.1,0.1,3.7,3.1,14.9,NA,103,114
Career,NA,,NBA,,867,399,24140,7.3,16.6,0.44,1.3,3.9,0.343,6,12.7,0.47,4.3,5,0.855,0.6,4.8,5.4,8.5,1.5,0.2,3.7,3.4,20.2,NA,106,111
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,POR,NBA,,240,99,6479,6.5,14.8,0.443,1.2,3.8,0.332,5.3,11,0.48,4.9,5.8,0.853,0.6,4.5,5.1,8,1.6,0.1,3.9,3.9,19.2,NA,107,112
3 seasons,NA,"NOH,NOP",NBA,,117,41,2938,8.9,20.3,0.436,1.3,3.6,0.345,7.6,16.7,0.456,5,5.9,0.858,0.7,5,5.7,8.7,1.3,0.3,3.4,3.2,24,NA,107,108
2 seasons,NA,BRK,NBA,,112,59,3268,7.8,18.5,0.425,1.1,3.9,0.282,6.7,14.6,0.463,4.7,5.3,0.885,0.4,5.5,6,9.6,1.7,0.3,4.5,3.5,21.5,NA,101,110
2 seasons,NA,TOR,NBA,,95,56,2590,7.4,15.8,0.468,1.7,4.4,0.386,5.7,11.4,0.5,4.8,5.7,0.847,0.7,4.5,5.3,9.4,1.5,0.1,3.9,3.5,21.3,NA,113,115
1 season,NA,IND,NBA,,82,53,2716,7.1,15.6,0.453,1.4,4,0.353,5.6,11.6,0.487,4.1,4.8,0.852,0.8,4.2,5.1,6.2,1.6,0.3,3.4,3.3,19.7,NA,107,111
1 season,NA,CLE,NBA,,80,31,2252,6.5,16,0.41,1.4,4.2,0.341,5.1,11.7,0.435,2.9,3.4,0.839,0.5,4.6,5.1,7.4,1.3,0.5,3,3,17.4,NA,102,110
1 season,NA,GSW,NBA,,79,4,2349,8.4,18.5,0.452,1.8,4.4,0.404,6.6,14.1,0.466,3.6,4.3,0.843,0.5,4.8,5.3,9.5,1.3,0.2,3.4,2.9,22.1,NA,110,108
1 season,NA,NYK,NBA,,62,56,1548,6.1,14.2,0.427,0.8,2.8,0.291,5.3,11.4,0.459,2,2.4,0.84,0.7,5.4,6.1,11.1,1.1,0.1,3.7,3.1,14.9,NA,103,114
