,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,30,NJN,NBA,SG,73,2071,.425,15.7,.788,.205,.038,.107,.438,.212,.445,.594,.333,.328,.414,.348,.616,.008,4,.848,.205,.444,2,0
2001-02,31,NJN,NBA,SG,74,1553,.464,14.5,.780,.248,.060,.099,.374,.220,.489,.602,.469,.509,.413,.373,.698,.004,2,.841,.237,.321,1,0
2002-03,32,NJN,NBA,SG,77,1973,.413,15.3,.811,.200,.053,.108,.451,.189,.429,.597,.289,.333,.394,.346,.701,.003,2,.915,.228,.581,2,0
2003-04,33,NJN,NBA,PG,69,1504,.404,16.8,.782,.119,.063,.132,.469,.218,.412,.673,.379,.328,.373,.376,.799,.000,0,.974,.257,.385,0,0
2004-05,34,CLE,NBA,SG,73,1128,.395,16.8,.783,.130,.043,.120,.488,.217,.415,.410,.385,.250,.459,.323,.835,.000,0,1.000,.523,.441,1,0
Career,,,NBA,,366,8229,.422,15.7,.791,.189,.051,.112,.439,.209,.440,.591,.368,.353,.406,.355,.710,.003,8,.903,.264,.438,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NJN,NBA,,293,7101,.426,15.6,.792,.196,.052,.110,.433,.208,.443,.607,.366,.367,.399,.359,.695,.004,8,.891,.230,.438,5,0
1 season,,CLE,NBA,,73,1128,.395,16.8,.783,.130,.043,.120,.488,.217,.415,.410,.385,.250,.459,.323,.835,.000,0,1.000,.523,.441,1,0
