Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,27,ANA,ABA,NA,1,NA,16,1,8,0.125,0,0,NA,1,8,0.125,0.125,1,4,0.25,NA,NA,2,0,1,0,3
Career,NA,,ABA,NA,1,NA,16,1,8,0.125,0,0,NA,1,8,0.125,0.125,1,4,0.25,NA,NA,2,0,1,0,3
