,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1975-76,18,IOWA,17,,10,18,,,1,3,,17,,,,,,21,.556,,.333,,1.2,1.0,
1976-77,19,IOWA,23,,46,126,,,40,59,,128,,,,,,132,.365,,.678,,5.7,5.6,
1977-78,20,IOWA,10,,40,74,,,18,25,,88,,,,,,98,.541,,.720,,9.8,8.8,
1978-79,21,IOWA,28,,148,300,,,65,106,,236,,,,,,361,.493,,.613,,12.9,8.4,
Career,,,78,,244,518,,,124,193,,469,,,,,,612,.471,,.642,,7.8,6.0,
