,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2017-18,23,ATL,NBA,29:40,6,11,4,6,4,6,4,4,5,6,9,4,2,1,2,5,16,16.3
2018-19,24,UTA,NBA,15:35,1,3,1,2,1,2,2,2,2,1,3,1,0,0,1,3,3,2.3
Career,,,,29:40,6,11,4,6,4,6,4,4,5,6,9,4,2,1,2,5,16,16.3
1 Season,,ATL,NBA,29:40,6,11,4,6,4,6,4,4,5,6,9,4,2,1,2,5,16,16.3
1 Season,,UTA,NBA,15:35,1,3,1,2,1,2,2,2,2,1,3,1,0,0,1,3,3,2.3
