,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1992-93,22,PHO,NBA,,8,10,0,1,8,10,6,8,4,12,16,7,4,7,5,5,19,18.4
1993-94,23,PHO,NBA,,12,16,1,2,12,16,8,8,6,12,18,11,5,5,7,6,32,36.9
1994-95,24,DET,NBA,,8,15,3,3,8,15,6,7,7,13,19,5,4,6,6,6,21,24.1
1995-96,25,TOR,NBA,,15,25,0,2,15,25,8,10,8,13,17,9,6,9,8,6,35,31.5
1996-97,26,TOT,NBA,32:13,6,11,0,1,6,11,7,7,7,9,12,6,5,8,4,6,13,19.0
1996-97,26,DAL,NBA,30:03,6,10,0,1,6,10,2,6,7,9,12,6,3,8,4,6,13,15.7
1996-97,26,TOR,NBA,32:13,6,11,0,1,6,11,7,7,7,7,12,4,5,3,3,5,13,19.0
1997-98,27,TOR,NBA,40:27,9,16,0,1,9,15,8,11,8,10,12,10,4,4,6,6,22,19.3
1998-99,28,SAC,NBA,10:49,3,6,0,0,3,6,0,0,4,1,4,0,0,1,2,2,6,3.3
1999-00,29,PHO,NBA,37:37,7,13,0,0,7,13,5,7,5,8,12,5,3,6,5,6,17,19.8
2003-04,33,MIN,NBA,28:41,4,7,0,1,4,7,3,4,4,7,9,4,4,3,3,5,9,12.5
Career,,,,40:27,15,25,3,3,15,25,8,11,8,13,19,11,6,9,8,6,35,36.9
3 Seasons,,PHO,NBA,37:37,12,16,1,2,12,16,8,8,6,12,18,11,5,7,7,6,32,36.9
3 Seasons,,TOR,NBA,40:27,15,25,0,2,15,25,8,11,8,13,17,10,6,9,8,6,35,31.5
1 Season,,DET,NBA,,8,15,3,3,8,15,6,7,7,13,19,5,4,6,6,6,21,24.1
1 Season,,MIN,NBA,28:41,4,7,0,1,4,7,3,4,4,7,9,4,4,3,3,5,9,12.5
1 Season,,DAL,NBA,30:03,6,10,0,1,6,10,2,6,7,9,12,6,3,8,4,6,13,15.7
1 Season,,SAC,NBA,10:49,3,6,0,0,3,6,0,0,4,1,4,0,0,1,2,2,6,3.3
