,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,20,FORDHAM,28,980,153,353,57,174,100,137,,122,125,64,7,,,463,.433,.328,.730,35.0,16.5,4.4,4.5
Career,,,28,980,153,353,57,174,100,137,,122,125,64,7,,,463,.433,.328,.730,35.0,16.5,4.4,4.5
