,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,23,LAL,NBA,C,35,442,,,,19%,81%,-1.5,-6.2,9,6,33,0,9,0,43,2,4
2004-05,24,LAL,NBA,C,72,1087,,,,44%,56%,+2.1,+7.8,15,7,75,3,14,0,83,3,8
2005-06,25,LAL,NBA,PF,81,1535,,,63%,32%,5%,+3.3,+1.3,25,17,91,10,46,24,171,6,15
2006-07,26,LAL,NBA,PF,65,1018,,,16%,82%,2%,+2.5,+3.5,29,3,71,9,20,6,148,2,18
2007-08,27,TOT,NBA,PF,51,629,,,47%,52%,1%,+1.0,-6.3,23,5,53,5,9,7,62,1,9
2007-08,27,LAL,NBA,PF,6,70,,,47%,52%,,-7.2,-15.1,2,2,4,0,2,2,6,0,1
2007-08,27,ORL,NBA,PF,45,559,,,47%,52%,1%,+2.1,-4.4,21,3,49,5,7,5,56,1,8
2008-09,28,TOT,NBA,PF,30,171,,,12%,83%,5%,-12.7,-19.2,3,1,10,5,3,2,11,0,3
2008-09,28,ORL,NBA,PF,21,146,,,14%,86%,,-6.7,-15.1,2,1,8,5,3,1,8,0,2
2008-09,28,HOU,NBA,PF,9,25,,,,66%,34%,-47.4,-52.2,1,0,2,0,0,1,3,0,1
2009-10,29,HOU,NBA,PF,15,44,,,11%,89%,,-35.0,-34.9,4,2,4,0,3,0,2,1,0
2010-11,30,LAC,NBA,PF,40,447,,,,62%,38%,-8.1,-5.0,5,7,45,4,9,1,35,2,7
2011-12,31,TOT,NBA,PF,32,276,,,,72%,28%,-3.0,-1.4,2,2,24,5,3,0,21,0,2
2011-12,31,LAC,NBA,PF,16,121,,,,70%,30%,-12.8,-16.4,1,0,15,2,1,0,4,0,1
2011-12,31,WAS,NBA,PF,16,155,,,,74%,26%,+5.0,+11.6,1,2,9,3,2,0,17,0,1
Career,,,NBA,,421,5649,,,26%,51%,24%,+0.3,0.0,115,50,406,41,116,40,576,17,66
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,LAL,NBA,,259,4152,,,28%,46%,26%,+2.1,+2.5,80,35,274,22,91,32,451,13,46
2 seasons,,ORL,NBA,,66,705,,,40%,59%,1%,+0.3,-6.6,23,4,57,10,10,6,64,1,10
2 seasons,,LAC,NBA,,56,568,,,,64%,36%,-9.1,-7.4,6,7,60,6,10,1,39,2,8
2 seasons,,HOU,NBA,,24,69,,,7%,81%,12%,-39.5,-41.2,5,2,6,0,3,1,5,1,1
1 season,,WAS,NBA,,16,155,,,,74%,26%,+5.0,+11.6,1,2,9,3,2,0,17,0,1
