Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1971-72,22,MIL,NBA,C,2,5,6.2,NA,NA,NA,NA,8.7,21.3,NA,0,0,0,0.135
Career,NA,,NBA,,2,5,6.2,NA,NA,NA,NA,8.7,21.3,NA,0,0,0,0.135
