,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,26,SAS,NBA,C,3,50,,,,14%,87%,-8.5,-5.9,1,1,3,0,2,0,2,2,1
2011-12,27,SAS,NBA,C,13,168,,,,14%,86%,-4.8,-15.9,2,3,13,3,18,0,28,5,9
2012-13,28,SAS,NBA,PF,19,388,,,,52%,48%,+3.0,-6.9,9,11,20,2,11,5,51,1,11
2013-14,29,SAS,NBA,C,23,516,,,,60%,40%,+9.8,-0.6,8,4,25,4,33,4,105,5,11
2014-15,30,SAS,NBA,C,7,123,,,,65%,35%,-5.1,-9.0,1,3,9,1,7,2,21,1,7
Career,,,NBA,,65,1245,,,,50%,50%,+3.5,-5.7,21,22,70,10,71,11,207,14,39
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAS,NBA,,65,1245,,,,50%,50%,+3.5,-5.7,21,22,70,10,71,11,207,14,39
