,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,23,WAS,NBA,PF,65,1063,,,16%,83%,1%,-7.4,+0.9,8,11,54,9,51,4,78,16,9
2011-12,24,WAS,NBA,PF,50,1261,,,,94%,6%,-6.3,-0.5,23,21,69,8,41,2,94,13,12
2012-13,25,WAS,NBA,PF,48,887,,,15%,85%,,-9.2,-8.0,14,7,40,8,30,1,93,4,17
2013-14,26,WAS,NBA,PF,72,1553,,,,98%,2%,-1.2,-4.0,22,18,65,9,37,3,157,10,19
2014-15,27,UTA,NBA,PF,79,1564,,,,95%,5%,+0.8,+1.1,40,30,70,12,63,3,204,10,21
2015-16,28,UTA,NBA,PF,79,1632,,,,96%,4%,+2.8,+1.6,26,19,62,20,42,4,210,10,18
2016-17,29,BRK,NBA,PF,71,1754,,,,87%,14%,-7.8,-2.6,47,47,53,16,55,1,356,18,36
2017-18,30,TOT,NBA,PF,68,1158,,,2%,73%,25%,-0.3,-1.2,18,19,49,11,38,1,209,12,26
2017-18,30,BRK,NBA,PF,18,395,,,,44%,56%,+4.7,+9.6,11,6,19,7,14,1,98,4,10
2017-18,30,PHI,NBA,PF,33,494,,,5%,95%,,-4.4,-10.3,5,9,22,2,18,0,70,5,9
2017-18,30,IND,NBA,PF,17,269,,,,75%,25%,-0.5,-2.2,2,4,8,2,6,0,41,3,7
Career,,,NBA,,532,10872,,,3%,90%,7%,-3.1,-1.3,198,172,462,93,357,19,1401,93,158
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,WAS,NBA,,235,4764,,,6%,91%,2%,-5.4,-2.7,67,57,228,34,159,10,422,43,57
2 seasons,,UTA,NBA,,158,3196,,,,95%,5%,+1.8,+1.3,66,49,132,32,105,7,414,20,39
2 seasons,,BRK,NBA,,89,2149,,,,79%,21%,-5.5,-0.3,58,53,72,23,69,2,454,22,46
1 season,,PHI,NBA,,33,494,,,5%,95%,,-4.4,-10.3,5,9,22,2,18,0,70,5,9
1 season,,IND,NBA,,17,269,,,,75%,25%,-0.5,-2.2,2,4,8,2,6,0,41,3,7
