,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2010-11,23,WAS,NBA,44:37,12,15,0,1,12,15,7,9,7,8,13,4,2,6,3,6,26,28.6
2011-12,24,WAS,NBA,43:26,9,16,1,1,9,16,5,8,8,11,17,3,4,3,3,6,20,20.6
2012-13,25,WAS,NBA,33:09,8,12,0,1,8,12,5,9,6,8,13,4,4,2,4,5,16,17.5
2013-14,26,WAS,NBA,44:08,12,19,0,1,12,19,8,8,9,12,19,4,4,5,4,5,24,21.0
2014-15,27,UTA,NBA,35:37,12,15,4,4,8,11,8,14,6,10,15,6,3,3,4,6,36,35.2
2015-16,28,UTA,NBA,38:04,6,11,1,4,6,9,6,8,10,11,15,4,4,3,5,6,17,18.9
2016-17,29,BRK,NBA,41:37,11,16,3,4,10,14,6,6,6,13,18,5,4,2,5,5,23,22.5
2017-18,30,TOT,NBA,30:47,8,13,2,3,8,12,6,8,6,8,11,6,2,3,3,6,20,18.0
2017-18,30,BRK,NBA,30:47,8,13,2,2,8,12,6,8,6,8,11,6,2,1,3,5,20,18.0
2017-18,30,PHI,NBA,24:41,6,9,1,2,6,8,6,7,5,6,9,5,2,3,3,6,16,17.3
2017-18,30,IND,NBA,21:39,5,10,2,3,5,8,5,6,3,6,8,2,1,2,2,4,11,10.8
Career,,,,44:37,12,19,4,4,12,19,8,14,10,13,19,6,4,6,5,6,36,35.2
4 Seasons,,WAS,NBA,44:37,12,19,1,1,12,19,8,9,9,12,19,4,4,6,4,6,26,28.6
2 Seasons,,UTA,NBA,38:04,12,15,4,4,8,11,8,14,10,11,15,6,4,3,5,6,36,35.2
2 Seasons,,BRK,NBA,41:37,11,16,3,4,10,14,6,8,6,13,18,6,4,2,5,5,23,22.5
1 Season,,PHI,NBA,24:41,6,9,1,2,6,8,6,7,5,6,9,5,2,3,3,6,16,17.3
1 Season,,IND,NBA,21:39,5,10,2,3,5,8,5,6,3,6,8,2,1,2,2,4,11,10.8
