Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1991-92,24,NYK,NBA,PG,12,0,213,5.1,12.2,0.413,1.3,3.2,0.417,3.7,9.1,0.412,5.3,8.8,0.606,1.1,3.5,4.5,10.9,4.3,0.3,3.5,7.5,16.8,NA,110,101
1992-93,25,NYK,NBA,PG,15,0,240,5.3,13.3,0.4,0.7,3.1,0.214,4.6,10.2,0.457,1.8,3.1,0.571,0.9,5.8,6.6,11.5,2.9,0.2,2.4,5.8,13,NA,108,106
1993-94,26,NYK,NBA,PG,25,3,436,5.7,16.1,0.352,2.3,7.7,0.295,3.4,8.4,0.403,1.8,3,0.583,1.1,2.3,3.4,7.4,2.4,1,3.9,6.9,15.4,NA,92,102
1994-95,27,NYK,NBA,PG,11,0,135,6.2,15.7,0.395,2.9,9.5,0.304,3.3,6.2,0.533,4.1,4.5,0.909,0.8,3.3,4.1,6.2,0.8,0.8,2.5,11.1,19.4,NA,113,107
1997-98,30,SEA,NBA,PG,9,0,118,5.7,19,0.3,2.4,9,0.263,3.3,10,0.333,1.4,3.8,0.375,1.4,3.3,4.8,4.8,2.4,0.5,5.2,8.1,15.2,NA,74,116
1998-99,31,POR,NBA,PG,13,0,225,4.5,13.9,0.327,2,7.8,0.258,2.5,6.1,0.417,5.8,8.6,0.676,1,2.5,3.5,8.1,3.3,0.3,2.3,6.3,16.9,NA,105,103
1999-00,32,POR,NBA,PG,15,0,213,5,13.6,0.365,2.6,8.1,0.323,2.4,5.5,0.429,3.1,4.2,0.75,0.5,3.7,4.2,6.6,3.4,1,3.1,7.1,15.7,NA,100,100
2000-01,33,POR,NBA,PG,2,0,17,6.2,18.5,0.333,3.1,9.3,0.333,3.1,9.3,0.333,0,0,NA,0,0,0,0,3.1,0,3.1,6.2,15.4,NA,72,116
Career,NA,,NBA,,102,3,1597,5.3,14.7,0.362,2,6.7,0.294,3.4,8,0.42,3.1,4.9,0.643,1,3.3,4.3,8.1,2.8,0.6,3.3,7.2,15.8,NA,99,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,63,3,1024,5.5,14.6,0.379,1.8,5.9,0.3,3.8,8.7,0.432,2.8,4.4,0.634,1,3.5,4.5,9,2.7,0.6,3.3,7.3,15.6,NA,102,103
3 seasons,NA,POR,NBA,,30,0,455,4.8,14,0.345,2.3,8,0.292,2.5,5.9,0.417,4.3,6.2,0.7,0.7,3,3.7,7,3.3,0.6,2.7,6.7,16.3,NA,101,102
1 season,NA,SEA,NBA,,9,0,118,5.7,19,0.3,2.4,9,0.263,3.3,10,0.333,1.4,3.8,0.375,1.4,3.3,4.8,4.8,2.4,0.5,5.2,8.1,15.2,NA,74,116
