,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1991-92,24,NYK,NBA,,8,14,1,4,8,14,8,10,2,9,10,13,4,1,5,5,20,17.2
1992-93,25,NYK,NBA,,8,13,1,3,8,13,11,15,3,7,7,15,6,2,5,5,23,25.8
1993-94,26,NYK,NBA,,7,17,3,6,7,15,8,9,3,6,8,11,6,2,6,6,19,20.9
1994-95,27,NYK,NBA,,6,13,4,7,4,6,5,6,2,7,7,10,5,1,4,6,19,18.3
1995-96,28,VAN,NBA,,11,20,6,10,9,14,14,16,3,7,9,15,4,2,6,6,32,27.9
1996-97,29,VAN,NBA,47:03,10,19,6,11,6,12,9,10,2,8,9,13,7,1,7,5,24,29.7
1997-98,30,SEA,NBA,26:48,7,12,4,6,5,8,4,5,3,5,5,8,4,1,4,4,16,15.1
1998-99,31,POR,NBA,23:32,7,10,4,6,5,8,7,8,2,5,5,6,5,1,4,4,23,18.0
1999-00,32,POR,NBA,37:25,6,14,5,9,4,7,14,15,2,5,6,8,4,1,4,5,24,23.8
2000-01,33,POR,NBA,24:21,6,11,5,8,3,5,3,4,3,3,5,6,5,2,3,5,20,17.3
2001-02,34,TOT,NBA,38:53,8,17,4,8,5,10,6,6,3,7,7,12,6,1,6,6,20,22.4
2001-02,34,CHI,NBA,38:53,6,13,4,5,5,10,6,6,3,7,7,12,6,1,6,6,19,22.4
2001-02,34,MIL,NBA,38:01,8,17,3,8,5,10,2,3,3,5,6,8,4,1,3,4,20,13.3
Career,,,,47:03,11,20,6,11,9,15,14,16,3,9,10,15,7,2,7,6,32,29.7
4 Seasons,,NYK,NBA,,8,17,4,7,8,15,11,15,3,9,10,15,6,2,6,6,23,25.8
3 Seasons,,POR,NBA,37:25,7,14,5,9,5,8,14,15,3,5,6,8,5,2,4,5,24,23.8
2 Seasons,,VAN,NBA,47:03,11,20,6,11,9,14,14,16,3,8,9,15,7,2,7,6,32,29.7
1 Season,,SEA,NBA,26:48,7,12,4,6,5,8,4,5,3,5,5,8,4,1,4,4,16,15.1
1 Season,,CHI,NBA,38:53,6,13,4,5,5,10,6,6,3,7,7,12,6,1,6,6,19,22.4
1 Season,,MIL,NBA,38:01,8,17,3,8,5,10,2,3,3,5,6,8,4,1,3,4,20,13.3
