,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,33,POR,NBA,PG,58,856,94%,6%,,,,+0.3,-5.5,25,11,20,1,10,0,172,1,4
2001-02,34,TOT,NBA,PG,60,1514,100%,,,,,-9.3,-5.5,69,17,56,3,30,0,601,3,16
2001-02,34,CHI,NBA,PG,36,961,100%,,,,,-10.7,-1.5,43,11,37,1,22,0,424,2,11
2001-02,34,MIL,NBA,PG,24,553,100%,,,,,-6.8,-7.7,26,6,19,2,8,0,177,1,5
Career,,,NBA,,118,2370,98%,2%,,,,-5.8,-5.5,94,28,76,4,40,0,773,4,20
,,,,,,,,,,,,,,,,,,,,,,
1 season,,POR,NBA,,58,856,94%,6%,,,,+0.3,-5.5,25,11,20,1,10,0,172,1,4
1 season,,CHI,NBA,,36,961,100%,,,,,-10.7,-1.5,43,11,37,1,22,0,424,2,11
1 season,,MIL,NBA,,24,553,100%,,,,,-6.8,-7.7,26,6,19,2,8,0,177,1,5
