Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,22,BOS,NBA,C,17,0,137,14,34,0.412,0,1,0,14,33,0.424,0.412,11,18,0.611,12,13,25,7,5,4,10,27,39
2008-09,23,BOS,NBA,C,14,14,510,86,175,0.491,0,0,NA,86,175,0.491,0.491,49,69,0.71,33,46,79,25,18,8,20,59,221
2009-10,24,BOS,NBA,PF,24,1,483,59,124,0.476,0,3,0,59,121,0.488,0.476,57,79,0.722,39,70,109,10,19,9,22,54,175
2010-11,25,BOS,NBA,C,9,0,191,18,46,0.391,0,1,0,18,45,0.4,0.391,8,11,0.727,7,25,32,8,3,0,9,21,44
2011-12,26,ORL,NBA,PF,5,5,190,39,89,0.438,0,0,NA,39,89,0.438,0.438,17,22,0.773,23,23,46,4,3,6,9,10,95
2013-14,28,LAC,NBA,PF,13,0,158,25,41,0.61,0,0,NA,25,41,0.61,0.61,0,0,NA,14,22,36,9,3,3,7,24,50
2014-15,29,LAC,NBA,PF,14,0,144,17,38,0.447,0,1,0,17,37,0.459,0.447,7,9,0.778,9,18,27,3,5,5,9,33,41
Career,NA,,NBA,,96,20,1813,258,547,0.472,0,6,0,258,541,0.477,0.472,149,208,0.716,137,217,354,66,56,35,86,228,665
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,BOS,NBA,,64,15,1321,177,379,0.467,0,5,0,177,374,0.473,0.467,125,177,0.706,91,154,245,50,45,21,61,161,479
2 seasons,NA,LAC,NBA,,27,0,302,42,79,0.532,0,1,0,42,78,0.538,0.532,7,9,0.778,23,40,63,12,8,8,16,57,91
1 season,NA,ORL,NBA,,5,5,190,39,89,0.438,0,0,NA,39,89,0.438,0.438,17,22,0.773,23,23,46,4,3,6,9,10,95
