Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,22,CHI,NBA,PF,4,20,-15.3,0,0.5,0,5.6,0,2.9,6.3,0,0,50,9,NA,-0.1,0,-0.1,-0.231,NA,-20.6,-2,-22.6,-0.1
2013-14,26,MEM,NBA,SF,3,28,21.4,0.49,0.333,0.667,15.3,8.4,12,0,1.9,0,0,31.8,NA,0.1,0,0.1,0.16,NA,8.1,-0.6,7.5,0.1
2014-15,27,TOR,NBA,PF,2,12,-3.9,0.231,0,1,0,20.1,9.5,14.4,0,0,0,32.4,NA,-0.1,0,-0.1,-0.439,NA,-6.6,-8.7,-15.3,0
2015-16,28,TOR,NBA,PF,10,98,9.5,0.57,0.36,0.12,3.5,15.6,9.2,10.6,1.6,0,21,15.8,NA,0,0.1,0.1,0.041,NA,-1.9,0.1,-1.9,0
2017-18,30,MIA,NBA,PF,5,161,16.3,0.644,0.31,0.333,1.9,18,9.8,24.1,1.8,3.2,17.2,15.6,NA,0.3,0.1,0.4,0.113,NA,1.8,2,3.8,0.2
Career,NA,,NBA,,24,319,11.9,0.55,0.311,0.367,3.7,15.4,9.4,16.3,1.6,1.6,15.4,17.3,NA,0.2,0.2,0.3,0.053,NA,-0.5,0.5,0,0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,TOR,NBA,,12,110,8,0.486,0.29,0.29,3.1,16.1,9.2,11,1.5,0,16.7,17.6,NA,-0.1,0.1,0,-0.011,NA,-2.5,-0.9,-3.3,0
1 season,NA,MIA,NBA,,5,161,16.3,0.644,0.31,0.333,1.9,18,9.8,24.1,1.8,3.2,17.2,15.6,NA,0.3,0.1,0.4,0.113,NA,1.8,2,3.8,0.2
1 season,NA,CHI,NBA,,4,20,-15.3,0,0.5,0,5.6,0,2.9,6.3,0,0,50,9,NA,-0.1,0,-0.1,-0.231,NA,-20.6,-2,-22.6,-0.1
1 season,NA,MEM,NBA,,3,28,21.4,0.49,0.333,0.667,15.3,8.4,12,0,1.9,0,0,31.8,NA,0.1,0,0.1,0.16,NA,8.1,-0.6,7.5,0.1
