,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2009-10,22,CHI,NBA,42:45,8,11,2,4,6,9,8,8,3,8,8,4,3,4,5,6,20,17.6
2010-11,23,TOT,NBA,41:51,7,13,1,3,7,12,5,7,4,7,10,7,3,3,5,6,18,15.1
2010-11,23,CHI,NBA,22:46,5,6,1,3,4,4,3,4,2,7,9,4,2,3,4,6,12,13.1
2010-11,23,TOR,NBA,41:51,7,13,1,2,7,12,5,7,4,7,10,7,3,3,5,5,18,15.1
2011-12,24,TOR,NBA,47:04,10,21,1,4,10,19,5,8,4,10,13,7,6,6,6,6,23,22.7
2012-13,25,SAC,NBA,32:36,8,14,1,2,7,13,4,6,4,7,9,5,3,5,4,5,17,13.9
2013-14,26,MEM,NBA,33:13,7,18,3,6,7,13,7,10,4,7,10,8,4,6,4,6,20,20.2
2014-15,27,TOR,NBA,36:08,10,16,1,3,9,14,6,8,3,10,11,5,4,4,3,6,27,24.9
2015-16,28,TOR,NBA,32:29,7,11,2,5,7,9,4,6,2,7,9,5,2,4,4,4,14,14.2
2016-17,29,MIA,NBA,38:07,11,17,6,7,11,15,9,13,4,9,11,12,3,4,6,6,26,26.7
2017-18,30,MIA,NBA,46:15,13,17,4,7,9,12,7,7,4,11,11,8,3,5,6,6,31,30.1
2018-19,31,MIA,NBA,30:47,7,15,3,6,6,11,5,6,2,8,8,6,3,3,5,5,18,17.9
2019-20,32,TOT,NBA,32:16,9,14,4,7,8,12,6,7,3,6,7,7,4,4,4,6,22,22.4
2019-20,32,MIA,NBA,29:13,9,12,4,7,5,7,4,5,2,6,6,3,3,2,3,6,22,22.4
2019-20,32,MIN,NBA,32:16,8,14,3,5,8,12,6,7,3,6,7,7,4,4,4,6,19,18.3
Career,,,,47:04,13,21,6,7,11,19,9,13,4,11,13,12,6,6,6,6,31,30.1
4 Seasons,,MIA,NBA,46:15,13,17,6,7,11,15,9,13,4,11,11,12,3,5,6,6,31,30.1
4 Seasons,,TOR,NBA,47:04,10,21,2,5,10,19,6,8,4,10,13,7,6,6,6,6,27,24.9
2 Seasons,,CHI,NBA,42:45,8,11,2,4,6,9,8,8,3,8,9,4,3,4,5,6,20,17.6
1 Season,,SAC,NBA,32:36,8,14,1,2,7,13,4,6,4,7,9,5,3,5,4,5,17,13.9
1 Season,,MEM,NBA,33:13,7,18,3,6,7,13,7,10,4,7,10,8,4,6,4,6,20,20.2
1 Season,,MIN,NBA,32:16,8,14,3,5,8,12,6,7,3,6,7,7,4,4,4,6,19,18.3
