Season,Team,Lg,Salary
2015-16,New York Knicks,NBA,"$4,131,720"
2016-17,New York Knicks,NBA,"$4,317,720"
2017-18,New York Knicks,NBA,"$4,503,600"
2018-19,Dallas Mavericks,NBA,"$5,697,054"
Career,(may be incomplete),,"$18,650,094"
