Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,27,CHS,BAA,NA,61,NA,NA,0.361,0.389,NA,NA,NA,NA,NA,5.2,2.2,7.4,NA
1947-48,28,TOT,BAA,NA,46,NA,NA,0.322,0.364,NA,NA,NA,NA,NA,0.7,2.6,3.3,NA
1947-48,28,CHS,BAA,NA,6,NA,NA,0.243,0.364,NA,NA,NA,NA,NA,-0.4,0.1,-0.2,NA
1947-48,28,PHW,BAA,NA,40,NA,NA,0.33,0.364,NA,NA,NA,NA,NA,1,2.5,3.5,NA
1948-49,29,TOT,BAA,NA,60,NA,NA,0.387,0.533,NA,NA,NA,NA,NA,1.6,1.3,2.9,NA
1948-49,29,BOS,BAA,NA,33,NA,NA,0.368,0.556,NA,NA,NA,NA,NA,0.3,1.4,1.7,NA
1948-49,29,PRO,BAA,NA,27,NA,NA,0.407,0.508,NA,NA,NA,NA,NA,1.3,-0.1,1.3,NA
1949-50,30,WSC,NBA,NA,68,NA,NA,0.454,0.616,NA,NA,NA,NA,NA,2.4,1.2,3.6,NA
1950-51,31,TOT,NBA,NA,68,NA,NA,0.448,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-51,31,WSC,NBA,NA,35,NA,NA,0.438,0.649,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-51,31,BLB,NBA,NA,33,NA,NA,0.457,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,TOT,NA,303,NA,NA,0.383,0.463,NA,NA,NA,NA,NA,9.9,7.4,17.3,NA
,NA,,BAA,NA,167,NA,NA,0.358,0.425,NA,NA,NA,NA,NA,7.5,6.2,13.6,NA
,NA,,NBA,NA,136,NA,NA,0.45,0.577,NA,NA,NA,NA,NA,2.4,1.2,3.6,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WSC,NBA,NA,103,NA,NA,0.448,0.63,NA,NA,NA,NA,NA,2.4,1.2,3.6,NA
2 seasons,NA,CHS,BAA,NA,67,NA,NA,0.354,0.388,NA,NA,NA,NA,NA,4.9,2.4,7.2,NA
1 season,NA,PHW,BAA,NA,40,NA,NA,0.33,0.364,NA,NA,NA,NA,NA,1,2.5,3.5,NA
1 season,NA,BLB,NBA,NA,33,NA,NA,0.457,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BOS,BAA,NA,33,NA,NA,0.368,0.556,NA,NA,NA,NA,NA,0.3,1.4,1.7,NA
1 season,NA,PRO,BAA,NA,27,NA,NA,0.407,0.508,NA,NA,NA,NA,NA,1.3,-0.1,1.3,NA
