Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,27,CHS,BAA,NA,11,NA,NA,0.326,0.46,NA,NA,NA,NA,NA,0.7,0.7,1.4,NA
1947-48,28,PHW,BAA,NA,13,NA,NA,0.336,0.454,NA,NA,NA,NA,NA,0.3,1.2,1.5,NA
1949-50,30,WSC,NBA,NA,2,NA,NA,0.476,0.563,NA,NA,NA,NA,NA,0.1,-0.1,0.1,NA
Career,NA,,TOT,NA,26,NA,NA,0.336,0.461,NA,NA,NA,NA,NA,1.1,1.9,3,NA
,NA,,BAA,NA,24,NA,NA,0.33,0.457,NA,NA,NA,NA,NA,1,1.9,2.9,NA
,NA,,NBA,NA,2,NA,NA,0.476,0.563,NA,NA,NA,NA,NA,0.1,-0.1,0.1,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHW,BAA,NA,13,NA,NA,0.336,0.454,NA,NA,NA,NA,NA,0.3,1.2,1.5,NA
1 season,NA,CHS,BAA,NA,11,NA,NA,0.326,0.46,NA,NA,NA,NA,NA,0.7,0.7,1.4,NA
1 season,NA,WSC,NBA,NA,2,NA,NA,0.476,0.563,NA,NA,NA,NA,NA,0.1,-0.1,0.1,NA
