Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,CHS,BAA,NA,11,NA,NA,4.5,18,0.253,5,8.3,0.604,NA,0.3,2.9,14.1
1947-48,28,PHW,BAA,NA,13,NA,NA,3.8,14.2,0.265,3.9,6.5,0.607,NA,0.3,3.5,11.5
1949-50,30,WSC,NBA,NA,2,NA,NA,3.5,8,0.438,2.5,4.5,0.556,NA,1.5,3.5,9.5
Career,NA,,TOT,NA,26,NA,NA,4.1,15.3,0.266,4.3,7.1,0.603,NA,0.4,3.2,12.4
,NA,,BAA,NA,24,NA,NA,4.1,16,0.258,4.4,7.3,0.606,NA,0.3,3.2,12.7
,NA,,NBA,NA,2,NA,NA,3.5,8,0.438,2.5,4.5,0.556,NA,1.5,3.5,9.5
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHW,BAA,NA,13,NA,NA,3.8,14.2,0.265,3.9,6.5,0.607,NA,0.3,3.5,11.5
1 season,NA,CHS,BAA,NA,11,NA,NA,4.5,18,0.253,5,8.3,0.604,NA,0.3,2.9,14.1
1 season,NA,WSC,NBA,NA,2,NA,NA,3.5,8,0.438,2.5,4.5,0.556,NA,1.5,3.5,9.5
