Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,CHS,BAA,NA,11,NA,NA,50,198,0.253,55,91,0.604,NA,3,32,155
1947-48,28,PHW,BAA,NA,13,NA,NA,49,185,0.265,51,84,0.607,NA,4,45,149
1949-50,30,WSC,NBA,NA,2,NA,NA,7,16,0.438,5,9,0.556,NA,3,7,19
Career,NA,,TOT,NA,26,NA,NA,106,399,0.266,111,184,0.603,NA,10,84,323
,NA,,BAA,NA,24,NA,NA,99,383,0.258,106,175,0.606,NA,7,77,304
,NA,,NBA,NA,2,NA,NA,7,16,0.438,5,9,0.556,NA,3,7,19
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHW,BAA,NA,13,NA,NA,49,185,0.265,51,84,0.607,NA,4,45,149
1 season,NA,CHS,BAA,NA,11,NA,NA,50,198,0.253,55,91,0.604,NA,3,32,155
1 season,NA,WSC,NBA,NA,2,NA,NA,7,16,0.438,5,9,0.556,NA,3,7,19
