Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,CHS,BAA,NA,61,NA,NA,NA,NA,0.306,NA,NA,0.598,NA,NA,NA,NA
1947-48,28,TOT,BAA,NA,46,NA,NA,NA,NA,0.258,NA,NA,0.636,NA,NA,NA,NA
1947-48,28,CHS,BAA,NA,6,NA,NA,NA,NA,0.218,NA,NA,0.35,NA,NA,NA,NA
1947-48,28,PHW,BAA,NA,40,NA,NA,NA,NA,0.262,NA,NA,0.665,NA,NA,NA,NA
1948-49,29,TOT,BAA,NA,60,NA,NA,NA,NA,0.312,NA,NA,0.62,NA,NA,NA,NA
1948-49,29,BOS,BAA,NA,33,NA,NA,NA,NA,0.293,NA,NA,0.596,NA,NA,NA,NA
1948-49,29,PRO,BAA,NA,27,NA,NA,NA,NA,0.333,NA,NA,0.65,NA,NA,NA,NA
1949-50,30,WSC,NBA,NA,68,NA,NA,NA,NA,0.38,NA,NA,0.64,NA,NA,NA,NA
1950-51,31,TOT,NBA,NA,68,NA,NA,NA,NA,0.365,NA,NA,0.694,NA,NA,NA,NA
1950-51,31,WSC,NBA,NA,35,NA,NA,NA,NA,0.341,NA,NA,0.684,NA,NA,NA,NA
1950-51,31,BLB,NBA,NA,33,NA,NA,NA,NA,0.385,NA,NA,0.704,NA,NA,NA,NA
Career,NA,,TOT,NA,303,NA,NA,NA,NA,0.314,NA,NA,0.633,NA,NA,NA,NA
,NA,,BAA,NA,167,NA,NA,NA,NA,0.294,NA,NA,0.616,NA,NA,NA,NA
,NA,,NBA,NA,136,NA,NA,NA,NA,0.371,NA,NA,0.671,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WSC,NBA,NA,103,NA,NA,NA,NA,0.364,NA,NA,0.659,NA,NA,NA,NA
2 seasons,NA,CHS,BAA,NA,67,NA,NA,NA,NA,0.301,NA,NA,0.585,NA,NA,NA,NA
1 season,NA,PHW,BAA,NA,40,NA,NA,NA,NA,0.262,NA,NA,0.665,NA,NA,NA,NA
1 season,NA,BLB,NBA,NA,33,NA,NA,NA,NA,0.385,NA,NA,0.704,NA,NA,NA,NA
1 season,NA,BOS,BAA,NA,33,NA,NA,NA,NA,0.293,NA,NA,0.596,NA,NA,NA,NA
1 season,NA,PRO,BAA,NA,27,NA,NA,NA,NA,0.333,NA,NA,0.65,NA,NA,NA,NA
