Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,23,IND,NBA,PF,1,0,1,0,1,0,0,0,NA,0,1,0,0,2,2,1,1,0,1,0,0,0,0,0,2
1999-00,24,IND,NBA,PF,23,2,21.3,2.8,6.7,0.418,0.7,1.6,0.405,2.1,5,0.422,0.467,3.2,3.8,0.839,1.3,3.4,4.7,0.8,0.4,0.7,1.1,2.2,9.4
2000-01,25,IND,NBA,PF,4,0,32.3,3.5,8.8,0.4,0.5,2.5,0.2,3,6.3,0.48,0.429,3.3,3.8,0.867,1.3,3.8,5,1.5,1,0.5,2.3,3.8,10.8
2001-02,26,IND,NBA,PF,4,0,14.8,2,5,0.4,0.5,1.5,0.333,1.5,3.5,0.429,0.45,1.5,2,0.75,1,2.5,3.5,0.5,0.3,0.3,1.5,1.8,6
2002-03,27,IND,NBA,PF,4,0,11.5,1.3,4.8,0.263,0,1.5,0,1.3,3.3,0.385,0.263,1.5,1.8,0.857,2,2.3,4.3,0.8,0,0.3,0.8,1.3,4
2003-04,28,IND,NBA,PF,13,2,16.5,1.5,4.2,0.345,0.6,1.8,0.333,0.8,2.4,0.355,0.418,1.3,1.6,0.81,1,2.1,3.1,0.9,0.3,0.2,0.5,1.3,4.8
2004-05,29,IND,NBA,PF,10,0,8.8,0.4,1,0.4,0.2,0.4,0.5,0.2,0.6,0.333,0.5,1.5,1.8,0.833,0.7,1,1.7,0,0.4,0.1,0.6,1,2.5
2005-06,30,IND,NBA,PF,6,2,29.2,2,6.3,0.316,1.5,3.8,0.391,0.5,2.5,0.2,0.434,2.7,3,0.889,0.8,2.8,3.7,1.2,0.8,0,1,1.8,8.2
2006-07,31,DAL,NBA,PF,3,0,11.3,1.3,4,0.333,1,1.3,0.75,0.3,2.7,0.125,0.458,1.3,1.3,1,1,1,2,0,0,0,0.7,1.7,5
Career,NA,,NBA,,68,6,18.2,1.9,5,0.379,0.6,1.7,0.36,1.3,3.4,0.389,0.439,2.2,2.6,0.844,1.1,2.5,3.6,0.7,0.4,0.4,0.9,1.8,6.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,IND,NBA,,65,6,18.5,1.9,5.1,0.381,0.6,1.7,0.345,1.4,3.4,0.398,0.438,2.3,2.7,0.841,1.1,2.6,3.7,0.8,0.4,0.4,0.9,1.8,6.7
1 season,NA,DAL,NBA,,3,0,11.3,1.3,4,0.333,1,1.3,0.75,0.3,2.7,0.125,0.458,1.3,1.3,1,1,1,2,0,0,0,0.7,1.7,5
