Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,23,BLB,BAA,PF,60,NA,NA,NA,NA,0.348,NA,NA,0.79,NA,NA,NA,NA
1949-50,24,BLB,NBA,PF,66,NA,NA,NA,NA,0.304,NA,NA,0.757,NA,NA,NA,NA
1950-51,25,BLB,NBA,PF,64,NA,NA,NA,NA,0.356,NA,NA,0.744,NA,NA,NA,NA
1951-52,26,PHW,NBA,PF,63,NA,1126,3.1,7.7,0.404,1.9,2.8,0.674,7.4,2.9,6.3,8.1
Career,NA,,TOT,,253,NA,1126,3.1,7.7,0.342,1.9,2.8,0.757,7.4,2.9,6.3,8.1
,NA,,NBA,,193,NA,1126,3.1,7.7,0.339,1.9,2.8,0.739,7.4,2.9,6.3,8.1
,NA,,BAA,,60,NA,NA,NA,NA,0.348,NA,NA,0.79,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BLB,BAA,,190,NA,NA,NA,NA,0.334,NA,NA,0.766,NA,NA,NA,NA
1 season,NA,PHW,NBA,,63,NA,1126,3.1,7.7,0.404,1.9,2.8,0.674,7.4,2.9,6.3,8.1
