Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,23,BLB,BAA,PF,60,NA,NA,3.7,10.7,0.348,4.1,5.2,0.79,NA,1.7,3.4,11.5
1949-50,24,BLB,NBA,PF,66,NA,NA,3,9.9,0.304,3,4,0.757,NA,2.2,3.9,9
1950-51,25,BLB,NBA,PF,64,NA,NA,2.6,7.3,0.356,2.6,3.5,0.744,7.1,2.1,3.2,7.8
1951-52,26,PHW,NBA,PF,63,NA,17.9,1.5,3.8,0.404,1,1.4,0.674,3.7,1.4,3.1,4
Career,NA,,TOT,,253,NA,17.9,2.7,7.9,0.342,2.6,3.5,0.757,5.4,1.9,3.4,8.1
,NA,,NBA,,193,NA,17.9,2.4,7,0.339,2.2,3,0.739,5.4,1.9,3.4,7
,NA,,BAA,,60,NA,NA,3.7,10.7,0.348,4.1,5.2,0.79,NA,1.7,3.4,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BLB,BAA,,190,NA,NA,3.1,9.3,0.334,3.2,4.2,0.766,7.1,2,3.5,9.4
1 season,NA,PHW,NBA,,63,NA,17.9,1.5,3.8,0.404,1,1.4,0.674,3.7,1.4,3.1,4
