Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,23,CAR,ABA,SF,38,NA,295,7.6,17.2,0.44,0.4,1.1,0.333,7.2,16.1,0.447,2.6,4.5,0.568,3.4,4.9,8.3,1.8,2.6,4.1,18.1
Career,NA,,ABA,,38,NA,295,7.6,17.2,0.44,0.4,1.1,0.333,7.2,16.1,0.447,2.6,4.5,0.568,3.4,4.9,8.3,1.8,2.6,4.1,18.1
