Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,23,CAR,ABA,SF,38,295,13.3,0.47,0.064,0.262,NA,NA,10.5,7,11.8,21.9,NA,0,0.2,0.2,0.029
Career,NA,,ABA,,38,295,13.3,0.47,0.064,0.262,NA,NA,10.5,7,11.8,21.9,NA,0,0.2,0.2,0.029
