Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Dick Ricketts,,2,0.1,0
Dean Tolson,96.7,2,0.2,0
Dorell Wright,93.4,1.9,0.2,-0.1
Alan Williams,91.6,2.1,0.2,0
Keith Erickson,88.1,2.1,0.2,-0.2
Joe Roberts,87.6,1.9,0.2,0
Johnny Baum,84.7,2,0.4,-0.1
Neil Johnson,84.7,2.2,0.2,-0.2
Duane Ferrell,83.9,1.9,0.4,-0.1
Bruce Bowen,83.0,2.2,0,0
Bernard Thompson,82.9,2.1,0.2,0.1
