Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,NYK,NBA,PG,5,NA,NA,4.4,10.4,0.423,3.8,5.2,0.731,NA,5.4,4.2,12.6
1950-51,25,NYK,NBA,PG,14,NA,NA,1.8,5.7,0.313,1.7,3.8,0.453,5.9,5.6,3.6,5.3
1951-52,26,NYK,NBA,PG,14,NA,39,3.4,7.6,0.449,3.5,6.1,0.57,5.1,6.4,3.3,10.4
1952-53,27,NYK,NBA,PG,11,NA,32.7,2.2,5.4,0.407,3.2,5,0.636,5.7,6.4,2.3,7.5
1953-54,28,NYK,NBA,PG,4,NA,17,1,4,0.25,0.8,1.3,0.6,1,1.3,3,2.8
1954-55,29,NYK,NBA,PG,3,NA,25,2,6.3,0.316,2.7,4,0.667,3,4,2.3,6.7
1957-58,32,DET,NBA,PG,7,NA,33.7,3.6,8.6,0.417,2.4,3.4,0.708,4.7,5.7,1.9,9.6
1958-59,33,DET,NBA,PG,3,NA,36.3,6.7,10.7,0.625,2.3,3.7,0.636,5.7,6.3,3.3,15.7
1959-60,34,DET,NBA,PG,2,NA,21,2.5,6,0.417,0.5,1.5,0.333,2,4.5,1.5,5.5
Career,NA,,NBA,,63,NA,32.6,2.8,6.9,0.41,2.6,4.4,0.593,4.9,5.6,3,8.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,51,NA,32.8,2.5,6.5,0.387,2.7,4.6,0.582,5,5.5,3.2,7.8
3 seasons,NA,DET,NBA,,12,NA,32.3,4.2,8.7,0.481,2.1,3.2,0.658,4.5,5.7,2.2,10.4
