Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,NYK,NBA,PG,5,NA,NA,22,52,0.423,19,26,0.731,NA,27,21,63
1950-51,25,NYK,NBA,PG,14,NA,NA,25,80,0.313,24,53,0.453,83,78,50,74
1951-52,26,NYK,NBA,PG,14,NA,546,48,107,0.449,49,86,0.57,71,90,46,145
1952-53,27,NYK,NBA,PG,11,NA,360,24,59,0.407,35,55,0.636,63,70,25,83
1953-54,28,NYK,NBA,PG,4,NA,68,4,16,0.25,3,5,0.6,4,5,12,11
1954-55,29,NYK,NBA,PG,3,NA,75,6,19,0.316,8,12,0.667,9,12,7,20
1957-58,32,DET,NBA,PG,7,NA,236,25,60,0.417,17,24,0.708,33,40,13,67
1958-59,33,DET,NBA,PG,3,NA,109,20,32,0.625,7,11,0.636,17,19,10,47
1959-60,34,DET,NBA,PG,2,NA,42,5,12,0.417,1,3,0.333,4,9,3,11
Career,NA,,NBA,,63,NA,1436,179,437,0.41,163,275,0.593,284,350,187,521
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,51,NA,1049,129,333,0.387,138,237,0.582,230,282,161,396
3 seasons,NA,DET,NBA,,12,NA,387,50,104,0.481,25,38,0.658,54,68,26,125
