Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,24,NYK,NBA,PG,5,NA,NA,0.497,0.5,NA,NA,NA,NA,NA,0.5,-0.1,0.4,NA
1950-51,25,NYK,NBA,PG,14,NA,NA,0.358,0.663,NA,NA,NA,NA,NA,-0.2,0.4,0.2,NA
1951-52,26,NYK,NBA,PG,14,546,16,0.501,0.804,NA,NA,NA,34.3,NA,0.8,0.4,1.1,0.1
1952-53,27,NYK,NBA,PG,11,360,19.2,0.499,0.932,NA,NA,NA,37.5,NA,0.7,0.5,1.1,0.153
1953-54,28,NYK,NBA,PG,4,68,0.8,0.302,0.313,NA,NA,NA,17.5,NA,-0.2,0,-0.2,-0.143
1954-55,29,NYK,NBA,PG,3,75,10,0.412,0.632,NA,NA,NA,25.2,NA,0,0,0,-0.022
1957-58,32,DET,NBA,PG,7,236,14.2,0.475,0.4,NA,NA,NA,26,NA,0.4,0.1,0.4,0.091
1958-59,33,DET,NBA,PG,3,109,20.9,0.638,0.344,NA,NA,NA,29.7,NA,0.5,0,0.5,0.215
1959-60,34,DET,NBA,PG,2,42,11.3,0.413,0.25,NA,NA,NA,30.9,NA,0,0,0.1,0.058
Career,NA,,NBA,,63,1436,15.7,0.467,0.629,NA,NA,NA,32,NA,2.4,1.2,3.6,0.101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,51,1049,15.7,0.453,0.712,NA,NA,NA,33.7,NA,1.6,1.1,2.7,0.093
3 seasons,NA,DET,NBA,,12,387,15.8,0.518,0.365,NA,NA,NA,27.5,NA,0.9,0.1,1,0.122
