Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,NYK,NBA,PG,5,NA,NA,NA,NA,0.423,NA,NA,0.731,NA,NA,NA,NA
1950-51,25,NYK,NBA,PG,14,NA,NA,NA,NA,0.313,NA,NA,0.453,NA,NA,NA,NA
1951-52,26,NYK,NBA,PG,14,NA,546,3.2,7.1,0.449,3.2,5.7,0.57,4.7,5.9,3,9.6
1952-53,27,NYK,NBA,PG,11,NA,360,2.4,5.9,0.407,3.5,5.5,0.636,6.3,7,2.5,8.3
1953-54,28,NYK,NBA,PG,4,NA,68,2.1,8.5,0.25,1.6,2.6,0.6,2.1,2.6,6.4,5.8
1954-55,29,NYK,NBA,PG,3,NA,75,2.9,9.1,0.316,3.8,5.8,0.667,4.3,5.8,3.4,9.6
1957-58,32,DET,NBA,PG,7,NA,236,3.8,9.2,0.417,2.6,3.7,0.708,5,6.1,2,10.2
1958-59,33,DET,NBA,PG,3,NA,109,6.6,10.6,0.625,2.3,3.6,0.636,5.6,6.3,3.3,15.5
1959-60,34,DET,NBA,PG,2,NA,42,4.3,10.3,0.417,0.9,2.6,0.333,3.4,7.7,2.6,9.4
Career,NA,,NBA,,63,NA,1436,3.3,7.6,0.41,3,4.9,0.593,5,6.1,2.9,9.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,51,NA,1049,2.8,6.9,0.387,3.3,5.4,0.582,5,6.1,3.1,8.9
3 seasons,NA,DET,NBA,,12,NA,387,4.7,9.7,0.481,2.3,3.5,0.658,5,6.3,2.4,11.6
