Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,NYK,NBA,PG,68,NA,NA,190,563,0.337,204,313,0.652,NA,386,160,584
1950-51,25,NYK,NBA,PG,64,NA,NA,179,482,0.371,179,276,0.649,334,400,154,537
1951-52,26,NYK,NBA,PG,64,NA,2018,204,474,0.43,183,290,0.631,332,388,181,591
1952-53,27,NYK,NBA,PG,61,NA,1783,142,373,0.381,153,269,0.569,280,296,172,437
1953-54,28,NYK,NBA,PG,68,NA,2343,201,493,0.408,220,345,0.638,310,354,199,622
1954-55,29,NYK,NBA,PG,71,NA,2310,226,581,0.389,195,303,0.644,322,542,143,647
1955-56,30,NYK,NBA,PG,62,NA,1685,152,438,0.347,121,193,0.627,220,362,146,425
1956-57,31,NYK,NBA,PG,72,NA,1191,140,366,0.383,105,163,0.644,146,222,103,385
1957-58,32,DET,NBA,PG,69,NA,2311,203,544,0.373,150,225,0.667,291,454,178,556
1958-59,33,DET,NBA,PG,71,NA,2063,232,543,0.427,191,258,0.74,285,443,147,655
1959-60,34,DET,NBA,PG,68,NA,1466,179,402,0.445,124,201,0.617,264,358,112,482
Career,NA,,NBA,,738,NA,17170,2048,5259,0.389,1825,2836,0.644,2784,4205,1695,5921
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,NYK,NBA,,530,NA,11330,1434,3770,0.38,1360,2152,0.632,1944,2950,1258,4228
3 seasons,NA,DET,NBA,,208,NA,5840,614,1489,0.412,465,684,0.68,840,1255,437,1693
