,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1988-89,19,SCSTATE,33,809,124,248,,,113,181,,205,15,,,,,361,.500,,.624,24.5,10.9,6.2,0.5
1989-90,20,SCSTATE,29,1040,224,438,,,152,223,,299,37,,,,,600,.511,,.682,35.9,20.7,10.3,1.3
1990-91,21,SCSTATE,28,852,238,474,0,7,134,223,,319,46,,,,,610,.502,.000,.601,30.4,21.8,11.4,1.6
Career,,,90,2701,586,1160,0,7,399,627,,823,98,,,,,1571,.505,.000,.636,30.0,17.5,9.1,1.1
