,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,23,ORL,NBA,PG,38,364,.291,15.6,.884,.198,.012,.093,.581,.116,.289,.294,.000,.250,.300,.300,.364,.000,0,1.000,.300,.333,0,0
2004-05,24,TOT,NBA,PG,21,187,.340,14.8,.720,.240,.060,.080,.340,.280,.361,.583,1.000,.250,.118,.286,.538,.020,1,1.000,.500,.429,0,0
2004-05,24,HOU,NBA,PG,10,108,.370,16.4,.556,.222,.074,.000,.259,.444,.467,.667,1.000,,.143,.250,.429,.037,1,1.000,.500,.333,0,0
2004-05,24,MIL,NBA,PG,11,79,.304,13.0,.913,.261,.043,.174,.435,.087,.286,.500,1.000,.250,.100,.500,.667,.000,0,1.000,.500,1.000,0,0
2005-06,25,MIL,NBA,PG,12,54,.500,17.3,.833,.167,.083,.083,.500,.167,.600,1.000,.000,1.000,.500,.000,.833,.000,0,,.000,,0,0
Career,,,NBA,,71,605,.324,15.5,.824,.209,.034,.088,.493,.176,.336,.452,.600,.308,.274,.269,.488,.007,1,1.000,.385,.400,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,ORL,NBA,,38,364,.291,15.6,.884,.198,.012,.093,.581,.116,.289,.294,.000,.250,.300,.300,.364,.000,0,1.000,.300,.333,0,0
2 seasons,,MIL,NBA,,23,133,.371,14.5,.886,.229,.057,.143,.457,.114,.387,.625,.500,.400,.250,.250,.750,.000,0,1.000,.250,1.000,0,0
1 season,,HOU,NBA,,10,108,.370,16.4,.556,.222,.074,.000,.259,.444,.467,.667,1.000,,.143,.250,.429,.037,1,1.000,.500,.333,0,0
