,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2001-02,23,NJN,NBA,27:01,2,5,0,0,2,5,7,10,4,3,7,2,1,1,4,6,7,6.7
2002-03,24,NJN,NBA,36:11,5,11,0,1,5,11,9,10,9,7,14,3,3,3,3,6,13,15.0
2003-04,25,NJN,NBA,29:59,4,7,0,0,4,7,4,5,6,5,10,4,1,2,2,6,8,9.5
2004-05,26,NJN,NBA,42:06,2,6,0,0,2,6,1,4,4,8,10,1,1,0,2,5,4,1.2
2005-06,27,NJN,NBA,36:32,2,4,0,0,2,4,4,6,4,7,11,1,2,1,2,6,7,5.9
2006-07,28,NJN,NBA,36:29,3,4,0,0,3,4,2,3,4,6,6,1,3,1,4,6,6,5.8
2009-10,31,ATL,NBA,4:30,1,2,0,0,1,2,0,0,1,2,3,0,0,0,1,3,2,1.9
2010-11,32,ATL,NBA,18:55,2,3,0,0,2,3,1,2,2,3,4,1,3,1,3,6,5,5.0
2011-12,33,ATL,NBA,31:37,3,5,0,0,3,5,0,0,2,3,5,0,1,0,4,6,6,3.0
Career,,,,42:06,5,11,0,1,5,11,9,10,9,8,14,4,3,3,4,6,13,15.0
6 Seasons,,NJN,NBA,42:06,5,11,0,1,5,11,9,10,9,8,14,4,3,3,4,6,13,15.0
3 Seasons,,ATL,NBA,31:37,3,5,0,0,3,5,1,2,2,3,5,1,3,1,4,6,6,5.0
