Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,23,MIL,NBA,PF,10,NA,329,47,94,0.5,13,22,0.591,NA,NA,85,22,NA,NA,34,107
1970-71,24,MIL,NBA,PF,14,NA,454,70,128,0.547,22,40,0.55,NA,NA,120,36,NA,NA,45,162
Career,NA,,NBA,,24,NA,783,117,222,0.527,35,62,0.565,NA,NA,205,58,NA,NA,79,269
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIL,NBA,,24,NA,783,117,222,0.527,35,62,0.565,NA,NA,205,58,NA,NA,79,269
