Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,23,MIL,NBA,PF,10,NA,32.9,4.7,9.4,0.5,1.3,2.2,0.591,NA,NA,8.5,2.2,NA,NA,3.4,10.7
1970-71,24,MIL,NBA,PF,14,NA,32.4,5,9.1,0.547,1.6,2.9,0.55,NA,NA,8.6,2.6,NA,NA,3.2,11.6
Career,NA,,NBA,,24,NA,32.6,4.9,9.3,0.527,1.5,2.6,0.565,NA,NA,8.5,2.4,NA,NA,3.3,11.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIL,NBA,,24,NA,32.6,4.9,9.3,0.527,1.5,2.6,0.565,NA,NA,8.5,2.4,NA,NA,3.3,11.2
