Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,27,POR,NBA,SF,67,NA,878,5,11.5,0.434,2.4,4,0.608,3.3,6.2,9.5,3.9,2.1,0.3,6.3,12.4,NA,NA,102
1974-75,28,POR,NBA,SF,55,NA,519,6.3,12.9,0.486,2.8,4.2,0.667,2.6,5.3,7.9,2.4,1.9,0.5,8.5,15.4,NA,NA,98
1975-76,29,POR,NBA,SF,1,NA,3,0,14.9,0,0,0,NA,0,0,0,0,0,0,29.7,0,NA,NA,105
Career,NA,,NBA,,123,NA,1400,5.4,12,0.453,2.6,4.1,0.63,3,5.9,8.9,3.4,2,0.4,7.2,13.4,NA,NA,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,POR,NBA,,123,NA,1400,5.4,12,0.453,2.6,4.1,0.63,3,5.9,8.9,3.4,2,0.4,7.2,13.4,NA,NA,101
