Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,28,HOU,NBA,SG,1,0,8,0,13.5,0,0,4.5,0,0,9,0,0,0,NA,0,4.5,4.5,9,0,0,4.5,0,0
1996-97,29,ATL,NBA,SG,10,0,121,3.3,7.7,0.423,1.2,3.3,0.364,2.1,4.5,0.467,1.5,2.4,0.625,0.9,2.4,3.3,2.7,0.6,0,2.1,2.7,9.2
1997-98,30,ATL,NBA,SG,4,0,89,4,10.1,0.4,2.8,4.9,0.583,1.2,5.3,0.231,0.8,0.8,1,0,1.6,1.6,3.2,0.8,0,0.8,2.8,11.7
2000-01,33,CHH,NBA,PG,2,0,9,0,4,0,0,0,NA,0,4,0,12,16,0.75,0,4,4,8,0,0,4,0,12
Career,NA,,NBA,,17,0,227,3.3,8.7,0.382,1.7,3.8,0.458,1.6,4.9,0.323,1.6,2.2,0.714,0.5,2.2,2.7,3.3,0.6,0,1.7,2.5,10
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ATL,NBA,,14,0,210,3.6,8.7,0.412,1.9,3.9,0.478,1.7,4.8,0.357,1.2,1.7,0.7,0.5,2.1,2.6,2.9,0.7,0,1.5,2.7,10.3
1 season,NA,CHH,NBA,,2,0,9,0,4,0,0,0,NA,0,4,0,12,16,0.75,0,4,4,8,0,0,4,0,12
1 season,NA,HOU,NBA,,1,0,8,0,13.5,0,0,4.5,0,0,9,0,0,0,NA,0,4.5,4.5,9,0,0,4.5,0,0
