,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1994-95,27,DEN,NBA,,1,4,0,1,1,4,4,4,0,1,1,1,3,0,1,0,4,4.3
1995-96,28,HOU,NBA,,7,14,6,10,6,9,7,7,3,9,11,10,2,1,5,6,21,19.4
1996-97,29,ATL,NBA,46:01,8,14,4,7,6,10,8,8,4,5,8,6,3,1,5,4,23,20.7
1997-98,30,ATL,NBA,44:28,8,15,4,7,8,12,8,8,3,9,9,12,4,1,5,5,23,19.3
1998-99,31,CHH,NBA,34:34,9,14,5,7,5,7,5,6,2,5,5,9,2,1,4,4,26,19.5
1999-00,32,CHH,NBA,12:20,2,4,1,2,2,2,0,0,0,2,2,2,0,0,0,1,4,3.7
2000-01,33,CHH,NBA,23:00,4,6,3,4,2,5,2,2,2,4,4,4,1,1,2,3,11,8.4
2001-02,34,TOT,NBA,8:05,1,4,0,1,1,3,1,1,0,0,0,2,1,0,1,3,3,2.4
2001-02,34,CHH,NBA,1:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4
2001-02,34,LAC,NBA,8:05,1,4,0,1,1,3,1,1,0,0,0,2,1,0,1,3,3,2.4
Career,,,,46:01,9,15,6,10,8,12,8,8,4,9,11,12,4,1,5,6,26,20.7
2 Seasons,,ATL,NBA,46:01,8,15,4,7,8,12,8,8,4,9,9,12,4,1,5,5,23,20.7
4 Seasons,,CHH,NBA,34:34,9,14,5,7,5,7,5,6,2,5,5,9,2,1,4,4,26,19.5
1 Season,,HOU,NBA,,7,14,6,10,6,9,7,7,3,9,11,10,2,1,5,6,21,19.4
1 Season,,LAC,NBA,8:05,1,4,0,1,1,3,1,1,0,0,0,2,1,0,1,3,3,2.4
1 Season,,DEN,NBA,,1,4,0,1,1,4,4,4,0,1,1,1,3,0,1,0,4,4.3
