,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,33,CHH,NBA,PG,43,403,.333,15.3,.658,.254,.070,.070,.263,.342,.333,.448,.125,.375,.267,.333,.680,.000,0,.692,.128,.200,0,0
2001-02,34,TOT,NBA,PG-SG,6,33,.333,12.8,.833,.167,.167,.333,.167,.167,.400,1.000,.000,.000,1.000,.000,.500,.000,0,,.000,,0,0
2001-02,34,CHH,NBA,SG,1,2,,,,,,,,,,,,,,,,,0,,,,0,0
2001-02,34,LAC,NBA,PG,5,31,.333,12.8,.833,.167,.167,.333,.167,.167,.400,1.000,.000,.000,1.000,.000,.500,.000,0,,.000,,0,0
Career,,,NBA,,49,436,.333,15.2,.667,.250,.075,.083,.258,.333,.338,.467,.111,.300,.290,.325,.667,.000,0,.692,.125,.200,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHH,NBA,,44,405,.333,15.3,.658,.254,.070,.070,.263,.342,.333,.448,.125,.375,.267,.333,.680,.000,0,.692,.128,.200,0,0
1 season,,LAC,NBA,,5,31,.333,12.8,.833,.167,.167,.333,.167,.167,.400,1.000,.000,.000,1.000,.000,.500,.000,0,,.000,,0,0
