Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1963-64,22,LAL,NBA,PG,60,NA,762,84,198,0.424,66,101,0.653,113,110,99,234
1964-65,23,LAL,NBA,PG,77,NA,1671,184,469,0.392,118,151,0.781,214,178,193,486
1965-66,24,LAL,NBA,PG,76,NA,1499,238,545,0.437,94,115,0.817,204,223,181,570
1966-67,25,SFW,NBA,SG,67,NA,1667,286,685,0.418,174,221,0.787,319,240,193,746
1967-68,26,SFW,NBA,PG,54,NA,1743,340,800,0.425,217,268,0.81,243,226,172,897
1968-69,27,SFW,NBA,PG,46,NA,1010,137,394,0.348,78,108,0.722,120,123,99,352
1969-70,28,TOT,NBA,PG,34,NA,391,53,129,0.411,33,41,0.805,62,52,47,139
1969-70,28,SFW,NBA,PG,3,NA,105,19,46,0.413,11,14,0.786,16,10,8,49
1969-70,28,CIN,NBA,PG,31,NA,286,34,83,0.41,22,27,0.815,46,42,39,90
1970-71,29,CHI,NBA,PG,55,NA,645,100,228,0.439,64,79,0.81,68,78,55,264
1971-72,30,CHI,NBA,SG,73,NA,1014,162,356,0.455,89,113,0.788,81,101,103,413
1972-73,31,CHI,NBA,SG,65,NA,785,116,263,0.441,44,52,0.846,76,81,76,276
Career,NA,,NBA,,607,NA,11187,1700,4067,0.418,977,1249,0.782,1500,1412,1218,4377
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,LAL,NBA,,213,NA,3932,506,1212,0.417,278,367,0.757,531,511,473,1290
3 seasons,NA,CHI,NBA,,193,NA,2444,378,847,0.446,197,244,0.807,225,260,234,953
4 seasons,NA,SFW,NBA,,170,NA,4525,782,1925,0.406,480,611,0.786,698,599,472,2044
1 season,NA,CIN,NBA,,31,NA,286,34,83,0.41,22,27,0.815,46,42,39,90
