Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1963-64,22,LAL,NBA,PG,4,NA,12.8,1,2.5,0.4,1,1,1,1,1.5,0.5,3
1964-65,23,LAL,NBA,PG,11,NA,16.7,2.5,5.7,0.444,1.4,1.5,0.882,3.3,2.2,2.6,6.5
1965-66,24,LAL,NBA,PG,13,NA,22.1,2.7,6.5,0.417,0.9,1.3,0.706,2.5,2.4,3.1,6.3
1966-67,25,SFW,NBA,SG,15,NA,30.5,6.8,14.4,0.472,2.7,3.9,0.69,6.7,3.3,3.9,16.3
1967-68,26,SFW,NBA,PG,9,NA,12.6,1.8,4.2,0.421,1.3,2.1,0.632,2.1,2.2,1.7,4.9
1968-69,27,SFW,NBA,PG,6,NA,23.7,4.8,13,0.372,2.3,3,0.778,4.2,2.8,1.7,12
1970-71,29,CHI,NBA,PG,7,NA,21,2.7,6.4,0.422,1.1,1.7,0.667,3,3.9,3.6,6.6
1971-72,30,CHI,NBA,SG,4,NA,14,2.8,6,0.458,1,1,1,1.5,1.3,2.8,6.5
1972-73,31,CHI,NBA,SG,4,NA,3.5,0.5,1.5,0.333,0.3,0.5,0.5,0.3,0.5,0.8,1.3
Career,NA,,NBA,,73,NA,19.9,3.4,7.7,0.436,1.5,2.1,0.728,3.4,2.5,2.7,8.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SFW,NBA,,30,NA,23.8,4.9,11.1,0.443,2.2,3.2,0.695,4.8,2.9,2.8,12
3 seasons,NA,LAL,NBA,,28,NA,18.6,2.4,5.6,0.427,1.1,1.4,0.816,2.6,2.2,2.5,5.9
3 seasons,NA,CHI,NBA,,15,NA,14.5,2.1,5,0.427,0.9,1.2,0.722,1.9,2.3,2.6,5.1
