Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1963-64,22,LAL,NBA,PG,4,NA,51,4,10,0.4,4,4,1,4,6,2,12
1964-65,23,LAL,NBA,PG,11,NA,184,28,63,0.444,15,17,0.882,36,24,29,71
1965-66,24,LAL,NBA,PG,13,NA,287,35,84,0.417,12,17,0.706,33,31,40,82
1966-67,25,SFW,NBA,SG,15,NA,458,102,216,0.472,40,58,0.69,101,50,59,244
1967-68,26,SFW,NBA,PG,9,NA,113,16,38,0.421,12,19,0.632,19,20,15,44
1968-69,27,SFW,NBA,PG,6,NA,142,29,78,0.372,14,18,0.778,25,17,10,72
1970-71,29,CHI,NBA,PG,7,NA,147,19,45,0.422,8,12,0.667,21,27,25,46
1971-72,30,CHI,NBA,SG,4,NA,56,11,24,0.458,4,4,1,6,5,11,26
1972-73,31,CHI,NBA,SG,4,NA,14,2,6,0.333,1,2,0.5,1,2,3,5
Career,NA,,NBA,,73,NA,1452,246,564,0.436,110,151,0.728,246,182,194,602
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SFW,NBA,,30,NA,713,147,332,0.443,66,95,0.695,145,87,84,360
3 seasons,NA,LAL,NBA,,28,NA,522,67,157,0.427,31,38,0.816,73,61,71,165
3 seasons,NA,CHI,NBA,,15,NA,217,32,75,0.427,13,18,0.722,28,34,39,77
