,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,28,LAL,NBA,C,74,2924,.572,4.7,.999,.429,.452,.113,.005,.001,.573,.792,.417,.375,.286,.000,.645,.160,219,,.000,,1,0
2001-02,29,LAL,NBA,C,67,2422,.579,3.8,.999,.509,.409,.078,.002,.001,.580,.744,.447,.219,.000,.000,.612,.216,252,,.000,,0,0
2002-03,30,LAL,NBA,C,67,2535,.574,3.6,1.000,.537,.393,.068,.002,.000,.574,.745,.403,.232,.000,,.655,.221,251,,,,0,0
2003-04,31,LAL,NBA,C,67,2464,.584,3.2,1.000,.576,.366,.057,.001,.000,.584,.731,.418,.185,.000,,.659,.236,213,,,,0,0
2004-05,32,MIA,NBA,C,73,2492,.601,3.3,1.000,.566,.381,.051,.002,.000,.601,.748,.439,.196,.000,,.530,.244,255,,,,0,0
2005-06,33,MIA,NBA,C,59,1806,.600,3.1,1.000,.559,.394,.048,.000,.000,.600,.779,.394,.211,,,.583,.269,203,,,,0,0
2006-07,34,MIA,NBA,C,40,1135,.591,3.6,1.000,.486,.484,.029,.000,.000,.591,.764,.440,.214,,,.495,.186,83,,,,0,0
2007-08,35,TOT,NBA,C,61,1748,.593,3.4,1.000,.538,.430,.032,.000,.000,.593,.740,.446,.111,,,.601,.186,99,,,,0,0
2007-08,35,MIA,NBA,C,33,945,.581,3.4,1.000,.523,.447,.030,.000,.000,.581,.727,.449,.000,,,.565,.161,51,,,,0,0
2007-08,35,PHO,NBA,C,28,803,.611,3.3,1.000,.559,.406,.035,.000,.000,.611,.758,.441,.250,,,.650,.223,48,,,,0,0
2008-09,36,PHO,NBA,C,75,2252,.609,3.4,.999,.576,.359,.064,.000,.001,.610,.746,.437,.352,,.000,.594,.233,180,,.000,,1,0
2009-10,37,CLE,NBA,C,53,1240,.566,3.4,.998,.583,.359,.050,.006,.002,.567,.663,.434,.478,.000,.000,.565,.177,76,,.000,,0,0
2010-11,38,BOS,NBA,C,37,752,.667,1.8,1.000,.831,.164,.005,.000,.000,.667,.719,.424,.000,,,.806,.224,43,,,,0,0
Career,,,NBA,,673,21770,.588,3.6,.999,.536,.397,.064,.002,.001,.588,.748,.426,.275,.105,.000,.609,.214,1874,,.000,,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAL,NBA,,275,10345,.577,3.9,.999,.506,.409,.081,.003,.001,.577,.753,.422,.281,.143,.000,.642,.205,935,,.000,,1,0
4 seasons,,MIA,NBA,,205,6378,.596,3.3,1.000,.545,.411,.044,.001,.000,.596,.757,.428,.186,.000,,.544,.231,592,,,,0,0
2 seasons,,PHO,NBA,,103,3055,.609,3.4,.999,.572,.369,.058,.000,.001,.610,.748,.438,.339,,.000,.606,.231,228,,.000,,1,0
1 season,,CLE,NBA,,53,1240,.566,3.4,.998,.583,.359,.050,.006,.002,.567,.663,.434,.478,.000,.000,.565,.177,76,,.000,,0,0
1 season,,BOS,NBA,,37,752,.667,1.8,1.000,.831,.164,.005,.000,.000,.667,.719,.424,.000,,,.806,.224,43,,,,0,0
