,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,LAL,NBA,C,16,676,,,,,100%,+13.8,-0.3,15,11,27,15,93,0,119,20,20
2001-02,29,LAL,NBA,C,19,776,,,,,100%,+7.5,+22.9,15,18,30,12,88,0,133,23,19
2002-03,30,LAL,NBA,C,12,481,,,,,100%,+2.0,+11.8,3,11,18,9,60,0,98,15,6
2003-04,31,LAL,NBA,C,22,917,,,,,100%,+4.8,+25.3,14,10,54,11,103,0,126,32,11
2004-05,32,MIA,NBA,C,13,431,,,,,100%,+5.1,+1.3,7,11,24,15,47,0,62,9,4
2005-06,33,MIA,NBA,C,23,759,,,,,100%,+1.7,-8.6,19,17,42,19,76,6,98,23,8
2006-07,34,MIA,NBA,C,4,121,,,,,100%,-19.6,-20.2,3,3,7,6,12,0,13,3,3
2007-08,35,PHO,NBA,C,5,150,,,,,100%,+5.6,+20.8,1,3,10,4,14,0,10,2,8
2009-10,37,CLE,NBA,C,11,243,,,,,100%,-2.8,-8.3,6,3,23,10,24,0,34,5,4
2010-11,38,BOS,NBA,C,2,12,,,,,100%,0.0,-1.3,0,0,4,0,1,0,2,0,0
Career,,,NBA,,127,4566,,,,,100%,+4.8,+8.6,83,87,239,101,518,6,695,132,83
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAL,NBA,,69,2850,,,,,100%,+7.2,+16.3,47,50,129,47,344,0,476,90,56
3 seasons,,MIA,NBA,,40,1311,,,,,100%,+0.9,-6.4,29,31,73,40,135,6,173,35,15
1 season,,CLE,NBA,,11,243,,,,,100%,-2.8,-8.3,6,3,23,10,24,0,34,5,4
1 season,,PHO,NBA,,5,150,,,,,100%,+5.6,+20.8,1,3,10,4,14,0,10,2,8
1 season,,BOS,NBA,,2,12,,,,,100%,0.0,-1.3,0,0,4,0,1,0,2,0,0
