,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1995-96,19,UNC,32,1052,201,322,0,1,82,156,,309,33,25,33,59,69,484,.624,.000,.526,32.9,15.1,9.7,1.0
1996-97,20,UNC,35,1199,270,496,2,11,126,203,,329,30,40,22,63,93,668,.544,.182,.621,34.3,19.1,9.4,0.9
1997-98,21,UNC,37,,316,546,6,15,184,276,,389,30,28,30,,,822,.579,.400,.667,,22.2,10.5,0.8
Career,,,104,2251,787,1364,8,27,392,635,,1027,93,93,85,122,162,1974,.577,.296,.617,33.6,19.0,9.9,0.9
