Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,27,DAL,NBA,SF,5,0,109,26,57,0.456,2,8,0.25,24,49,0.49,0.474,11,15,0.733,15,10,25,2,5,2,5,15,65
2004-05,28,WAS,NBA,PF,10,10,380,73,162,0.451,17,34,0.5,56,128,0.438,0.503,22,32,0.688,16,47,63,12,7,4,16,24,185
2005-06,29,WAS,NBA,SF,6,6,253,42,99,0.424,10,32,0.313,32,67,0.478,0.475,21,27,0.778,9,34,43,18,6,2,11,23,115
2006-07,30,WAS,NBA,PF,4,4,173,49,103,0.476,9,26,0.346,40,77,0.519,0.519,21,28,0.75,13,26,39,5,2,4,7,13,128
2007-08,31,WAS,NBA,PF,6,6,237,39,96,0.406,7,25,0.28,32,71,0.451,0.443,16,28,0.571,19,53,72,6,8,8,10,17,101
2009-10,33,CLE,NBA,PF,11,11,375,64,137,0.467,10,39,0.256,54,98,0.551,0.504,30,41,0.732,16,65,81,14,7,11,18,38,168
2012-13,36,LAL,NBA,PF,4,0,79,10,23,0.435,5,12,0.417,5,11,0.455,0.543,4,6,0.667,1,6,7,1,1,2,3,9,29
Career,NA,,NBA,,46,37,1606,303,677,0.448,60,176,0.341,243,501,0.485,0.492,125,177,0.706,89,241,330,58,36,33,70,139,791
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,WAS,NBA,,26,26,1043,203,460,0.441,43,117,0.368,160,343,0.466,0.488,80,115,0.696,57,160,217,41,23,18,44,77,529
1 season,NA,CLE,NBA,,11,11,375,64,137,0.467,10,39,0.256,54,98,0.551,0.504,30,41,0.732,16,65,81,14,7,11,18,38,168
1 season,NA,DAL,NBA,,5,0,109,26,57,0.456,2,8,0.25,24,49,0.49,0.474,11,15,0.733,15,10,25,2,5,2,5,15,65
1 season,NA,LAL,NBA,,4,0,79,10,23,0.435,5,12,0.417,5,11,0.455,0.543,4,6,0.667,1,6,7,1,1,2,3,9,29
