Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Alton Ford,,0.8,0.1,-0.1
Brian Quinnett,93.1,0.8,0.1,-0.1
Mel Bennett,86.9,0.7,0.1,-0.1
Joey Dorsey,86.3,0.8,0.1,0
Linton Townes,75.6,0.7,0,-0.1
Samardo Samuels,74.2,0.7,0,-0.1
Eddie Lee Wilkins,74.2,0.8,0.3,-0.1
Okaro White,70.4,0.6,0.2,0
Reggie Slater,68.1,0.8,0.4,-0.1
Terence Morris,67.8,0.9,0.2,-0.1
Joby Wright,66.6,0.6,0,-0.1
