Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,26,WSC,NBA,NA,1,NA,NA,1.064,2,NA,NA,NA,NA,NA,0.1,0,0.1,NA
Career,NA,,NBA,NA,1,NA,NA,1.064,2,NA,NA,NA,NA,NA,0.1,0,0.1,NA
